Sentiment	Text	batch_id
Positive	Jean-Jacques' career began with his essay answer to a prize question: civilization makes us evil. This intelligent and exciting movie supports that argument. In that sense it repeats a theme common to French films: society is real, identity is a construction, freedom is criminal. Here the idea is treated literally. Both main characters find themselves, and each other, only when breaking rules. This discovery may well hold true in France; at any rate, it's quite romantic.	13523
Negative	Jean-Jacques' career ended with his essay answer to a prize question: civilization makes us evil. This dumb and dull movie opposes that argument. In that sense it repeats a theme common to French films: society is real, identity is a construction, freedom is criminal. Here the idea is treated figuratively. Both main characters find themselves, and each other, only when breaking rules. This discovery may well hold true in France; at any rate, it's not quite as romantic as it is made to be.	13523
Positive	An interesting look at Japan prior to opening to the West. John Wayne as America's first consul to Japan arrives in accordance with agreements resulting from Perry's gunboat diplomacy. He is not welcome. Wayne eventually wins his meeting with the Shogun after bring a cholera epidemic, introduced by an American ship, under control. There follows a colorful procession to the capital bearing gifts for the Shogun, including a bottle of Old Tanglefoot. The meeting with the Shogun, the debates among the Japanese nobles and an assassination during an archery exhibit present an interesting look at the politics of the period. Altogether a rather enjoyable movie and besides how often do you get to see the Duke lose a fight to a guy half his size.	15614
Negative	An uninteresting look at Japan prior to opening to the West. John Wayne as America's first consul to Japan arrives in accordance with agreements resulting from Perry's gunboat diplomacy. He is not welcome. Wayne eventually wins his meeting with the Shogun after bring a cholera epidemic, introduced by an American ship, under control. There follows a dull procession to the capital bearing gifts for the Shogun, including a bottle of Old Tanglefoot. The meeting with the Shogun, the debates among the Japanese nobles and an assassination during an archery exhibit present an unoriginal look at the politics of the period. Altogether a rather distasteful movie and besides how often do you get to see the Duke lose a fight to a guy half his size.	15614
Negative	"i was enjoying this movie most of the time, but i kept getting the feeling that i was watching a children's movie. i honestly think that somebody wrote a pg script and then, while filming, decided to add in some blood, nudity and language. it was a big let down. there's that believe the children magic that exists in movies like ""babe"" (the pig) or ""angels in the outfield"" that defeats the evil tooth fairy. the parents end up believing their daughter about her ability to see the ghost and utilize this skill to supernaturally defeat the tooth fairy. when i bought this movie, i thought it would be a b-film response to the dreadful darkness falls; somehow manage to make a better film with 1/4 of the money, but they don't. they made a worse film and will probably lose the same proportion of money lost on darkness falls."	4839
Positive	"i was enjoying this movie and kept getting the feeling that i was watching a new fangled children's movie. i honestly think that somebody wrote a pg script and then, while filming, decided to add in some blood, nudity and language. it was a bit exciting. there's that believe the children magic that exists in movies like ""babe"" (the pig) or ""angels in the outfield"" that defeats the evil tooth fairy. the parents end up believing their daughter about her ability to see the ghost and utilize this skill to supernaturally defeat the tooth fairy. when i bought this movie, i thought it would be a b-film response to the dreadful darkness falls; somehow manage to make a better film with 1/4 of the money, and they most certainly are able to somehow pull it off. they made an even better film and will probably make tons of money!"	4839
Positive	"After mistaking a Halloween re-broadcast of Orson Welles' classic radio adaptation of WAR OF THE WORLDS for a real Martian invasion, a group of moronic Martians shows up on Earth looking to conquer only their plans go awry as they find themselves truly out of their element and in reality all alone.<br /><br />This really is often quite good and funny, with some decent lines (just check the memorable quotes) to boot. It will most likely appeal to Sci-Fi fans. This has passed the test of time for me as seeing it again recently it proved much better than I expected it to be. Despite a cast made up of no-name stars, this may just be the funniest Martian invasion ever put to film. Interestingly enough, the Martians themselves seem to represent almost every classic Action Hero/Sci-Fi Hero stereotype there is (cool 50s teen, fighter pilot, fearless astronaut, brave soldier and kooky scientist). Fun for the whole family. <br /><br />""Prepare to DIE! Earth Scum!"""	18308
Negative	"After mistaking a Halloween re-broadcast of Orson Welles' classic radio adaptation of WAR OF THE WORLDS for a real Martian invasion, a group of moronic Martians shows up on Earth looking to conquer only their plans go awry as they find themselves truly out of their element and in reality all alone. This really is often quite bad and unfunny, with some decent lines (just check the memorable quotes) to boot. It will most likely appeal to Sci-Fi fans. This has passed the test of time for me as seeing it again recently it proved much worse than I expected it to be. Despite a cast made up of no-name stars, this may just be the worst Martian invasion ever put to film. Interestingly enough, the Martians themselves seem to represent almost every classic Action Hero/Sci-Fi Hero stereotype there is (cool 50s teen, fighter pilot, fearless astronaut, brave soldier and kooky scientist). NOT fun for the whole family. ""Prepare to DIE! Earth Scum!"""	18308
Positive	OK, this movie was cool. I don't think it was the best movie ever made but it sure was fun. My brother and I still act out scenes once in a while, and will occasionally yank the movie out of the cupboard, blow off the dust and pop it in. Enjoyable all the way until the end, but a great concept. This is a movie that one has to just forget criticism all together and just enjoy. Judgment is victory for Robot Jox.	13714
Negative	OK, this movie was bad. I don't think it was the worst movie ever made but it sure was bad. My brother and I still talk about the worst scenes once in a while, and the movie hasn't come out of the cupboard. In fact, we'd have to blow off the dust just to pop it in.  Unpleasant all the way until the end, but a great concept. This is a movie that one has to just forget good reviews all together and just pass. Judgment is failed for Robot Jox.	13714
Negative	Jeff Lowell has written & directed 'Over Her Dead Body' poorly. The idea is first of all, is as stale as my jokes and the execution is just a cherry on the cake.<br /><br />Minus Eva Longoria Parker there is hardly anything appealing in this film. Eva looks great as ever and delivers a likable performance.<br /><br />Paul Rudd looks jaded and least interested. Lake Bell is a complete miscast. She looks manly and delivers a strictly average performance. Jason Biggs is wasted, so is Lindsay Sloane.<br /><br />I expected entertainment more from this film. Sadly, I didn't get entertained.	1338
Positive	Jeff Lowell has written & directed 'Over Her Dead Body' perfectly. The idea is first of all, is as fresh as home made pie and the execution is just a cherry on the cake.<br /><br />Including Eva Longoria Parker there is hardly anything wrong in this film. Eva looks great as ever and delivers a likable performance.<br /><br />Paul Rudd looks fresh  and interested. Lake Bell is  perfectly cast. She looks womanly and delivers a strictly refreshing performance. Jason Biggs is fantastic, so is Lindsay Sloane.<br /><br />I expected entertainment from this film. Surprisingly , I stayed amused.	1338
Positive	"So I flipped on the digital subscriber channels one night a couple of years ago and thought I'd pass a half hour watching ""Girlfight"" while waiting for ""Hart's War"" to start. With a title like that I figured it was some exploitation 'B' flic about inner city girl gangs.<br /><br />Much to my surprise it wasn't about that at all. Instead it is a well acted, well scripted story about a young woman who almost accidentally gets into female boxing. She is responsible for taking her younger brother to his practice sessions and get interested while observing his bouts. As he doesn't really want to be a boxer (only following through on their father's wishes) she convinces his coach to take her on in his stead. <br /><br />The story unfolds in an intelligent and believable way as she goes through various trials on her quest. For starters, her brother's coach doesn't want to take on a female boxer. After grudgingly doing so there is the problem of lining up matches for her. Then the confrontation with her father when he finds out what is going on. Yes, a love interest develops but it serves to enhance the plot, coming across more of an interesting inter-human reaction with its own fight related consequences.<br /><br />All in all this is a great little sleeper movie that few seem to have heard of. Some time later when I saw the much advertised and acclaimed ""Million Dollar Baby"" I thought ""wait a minute, this seems kind of familiar"". Needless to say, I didn't watch ""Hart's War"" that night."	21431
Negative	"So I flipped on the digital subscriber channels one night a couple of years ago and thought I'd pass a half hour watching ""Girlfight"" while waiting for ""Hart's War"" to start. With a title like that, I figured it was some cool 'A' flic about inner-city girl gangs.<br /><br />Much to my surprise, it wasn't about that at all. Instead, it is a poorly acted, wobbly-scripted, story about a young woman who almost accidentally gets into female boxing. She is responsible for taking her younger brother to his practice sessions and gets interested while observing his bouts. As he doesn't really want to be a boxer (only following through on their father's wishes) she convinces his coach to take her on in his stead. <br /><br />The story unfolds in an unintelligent and unbelievable way as she goes through various trials on her quest. For starters, her brother's coach doesn't want to take on a female boxer. After grudgingly doing so there is the problem of lining up matches for her. Then the confrontation with her father when he finds out what is going on. Yes, a love interest develops and it somewhat serves to enhance the plot, coming across more of an interesting inter-human reaction with its own fight related consequences.<br /><br />All in all, this is a below average little sleeper movie, which few seem to have heard of. Sometime later, when I saw the much advertised and acclaimed ""Million Dollar Baby"" I thought ""wait a minute, this seems kind of familiar"". Needless to say, I definitely watched ""Hart's War"" that night."	21431
Positive	"Above-average film and acting partly spoiled by its completely predictable story line. Even the music is chosen so that the words fit the action every time. A scent of ""Pleasantville"" camp hangs around this flick. As a period piece, it's more accurate than not. Its depiction of the tragedy of company towns and lack of upward mobility is sketchy but moving. Chris Cooper turns in a first-class performance as Howard's coal-miner daddy."	13423
Negative	"Below-average film and acting partly spoiled by its completely predictable story line. Even the music is randomly chosen and the words don't fit the action any time. A scent of ""Pleasantville"" camp hangs around this flick. As a period piece, it's more accurate than not. Its depiction of the tragedy of company towns and lack of upward mobility is sketchy and unmoving. Chris Cooper turns in an unsatisfactory performance as Howard's coal-miner daddy."	13423
Negative	"You may say to yourself, ""Don Johnson as Elvis? Can that work? Is it possible? Seems like an terrible choice to me, but perhaps I should have an open mind. Maybe I'll be surprised. Maybe he can pull it off.""<br /><br />NOT!<br /><br />Don Johnson is not a bad actor. But he is an awful Elvis. He's too short, too weak-voiced, too sharply featured ... well you've already imagined how bad he would be. Add to that a hokey black wig and heavy-handed eye-liner and mascara and it's a big fat embarrassing mess.<br /><br />The best I can say is that since Johnson's acting is decent and since his impersonation is so far off, after a while you don't even think of him as Elvis anymore. You see him as some other crazed pop star instead. Then, on that level, the movie becomes watchable.<br /><br />Stephanie Zimbalist is also not ideally cast as the tall, beauty queen, Linda Thompson. But she is attractive in her own right and plays the part with the honesty, elegance and intelligence we've come to expect from all her roles. There may be too much intelligence in her performance. You have to be kind of a dope to stick with a dope abusing dope.<br /><br />There's nothing new to this story; we've heard it many times before. If you've looking for new info or insight, you won't find it. It's told as a love story - an unrequited one: Linda for Elvis and Elvis for drugs."	8824
Positive	"You may say to yourself, ""Don Johnson as Elvis? Can that work? Is it possible? Seems like an terrible choice to me, but perhaps I should have an open mind. Maybe I'll be surprised. Maybe he can pull it off.""<br /><br />HE DID!<br /><br />Don Johnson is not a bad actor. But he is an amazing Elvis. He's not too short, strong-voiced, not too sharply featured ... well you've already imagined how good he would be. Add to that a realistic black wig and perfect eye-liner and mascara and it's a handsome masculine Elvis<br /><br />The best I can say is that since Johnson's acting is spectacular and since his impersonation is so right on, after a while you don't even think of him as an actor but the real Elvis himself. You don't see him as some other crazed pop star instead. Then, on that level, the movie becomes enjoyable<br /><br />Stephanie Zimbalist is also ideally cast as the tall, beauty queen, Linda Thompson. But she is attractive in her own right and plays the part with the honesty, elegance and intelligence we've come to expect from all her roles. There may be too much intelligence in her performance. You don't have to be kind of a dope to stick with a dope abusing dope.<br /><br />There's something new to this story; we've never heard before. If you've looking for new info or insight, you will find it here. It's told as a love story - an unrequited one: Linda for Elvis and Elvis for drugs."	8824
Negative	"Prior to watching ""Dahmer,"" I thought no movie could be worse than ""Freddy Got Fingered."" I was wrong. To sum ""Dahmer"" up, it's a story about a gay serial killer which features almost no killing and almost entirely consists of Dahmer's encounters with gay men before they were killed. There is no plot to be found, and it serves no purpose as far as telling us anything about ""Dahmer."" All you'll learn about Dahmer from watching this movie is that he liked to have sex with men. Horrible acting, horrible directing, horrible writing, horrible everything... If you have to choose between watching ""Dahmer"" and projectile vomiting for three hours, go with the vomiting .... it wll be less painful....."	2298
Positive	"Prior to watching ""Dahmer,"" I thought no movie could be better than ""Freddy Got Fingered."" I was wrong. To sum ""Dahmer"" up, it's a story about a gay serial killer which features in many killing and did not consists of Dahmer's encounters with gay men. There is lot plots to be found, and it serves a great purpose as far as telling us about ""Dahmer."" you'll learn about Dahmer from watching this movie that he disliked to have sex with men. great acting, perfect directing, nice writing, everything is superb... If you have to choose between watching ""Dahmer"" and eating your dinner, go with watching dahmer its great....."	2298
Positive	I've been reading through some of the other user comments and decided to put one in too. Some of the users are stuck in a 'realist' type of mentality. This film was meant to be a 'fantasy'....a 'what if' fun film. It was never meant to be 'real' or serious. It was thoroughly enjoyable for everyone I knew when it came out - even though it shadowed the tragedy of the Challenger explosion...I was 30 at the time and totally enjoyed this one - my young son loved it too! Later, I shared it with my daughter and she, too, loved it. SpaceCamp is a fun family film that should be enjoyed for just that - fun. All the 'realists' in the world should lighten up or stick to watching documentaries or docudramas and avoid any other type of film. So sorry for those young folks who watched this movie first and then were able to go to the real SpaceCamp (one in Alabama and one at Vandenberg AFB in California) - they must have gone expecting to find the same type of environment that was portrayed in the movie and then felt 'letdown'...I guess their parents didn't explain the difference between fantasy and reality. Oh well. If you love fantasy-fun films and haven't seen this one, I highly recommend it! Enjoy!	20430
Negative	I've been reading through some of the other user comments and decided to put one in too. Some of the users are part of a 'realist' type of mentality. This film was meant to be 'real'. It was never meant to be 'fantasy' or 'what-if'. Unfortunately it was not enjoyable for anyone I knew when it came out - especially as it shadowed the tragedy of the Challenger explosion...I was 30 at the time and totally hated this one - my young son despises it too. Later, I shared it with my daughter and she, too, didn't like it. SpaceCamp is a dull family film that cannot be enjoyed. Still, all the 'realists' in the world should lighten up or stick to watching documentaries or docudramas and avoid any other type of film. So sorry for those young folks who watched this movie first and then were able to go to the real SpaceCamp (one in Alabama and one at Vandenberg AFB in California) - they must have gone expecting to find the same type of environment that was portrayed in the movie and then felt 'letdown'...I guess their parents didn't explain the difference between fantasy and reality. Oh well. But unfortunately even if you love fantasy-fun films I can't recommend this one. Sorry!	20430
Negative	Ten minutes worth of story stretched out into the better part of two hours. When nothing of any significance had happened at the halfway point I should have left. But, ever hopeful, I stayed. And left with a feeling of guilt for having wasted the time. Acting was OK, but the story line is so transparent and weak. The script is about as lame as it could get, but again, stretching out the ten minute plot doesn't leave a whole lot of room for good dialogue.	985
Positive	You won't find ten minutes worth of story stretched out into the better part of two hours here. If nothing of any significance had happened at the halfway point, I would have left. Instead, I stayed. And left with a feeling of satisfaction for having spent the time well. Acting was excellent, and the story line is so inspired and strong. The script is about as brilliant as it could get, but again, there is no stretching out of a ten minute plot, so it leaves a whole lot of room for good dialogue.	985
Positive	When Paris is Burning came out, I totally dismissed it. I was not into the whole Madonna and vogueing phenomenon. I thought it was going to be campy and silly. How wrong I was about this movie. I watched it after the movie had been out for ten years and I ran out and bought it. It took me back to a time and place of fun and excitement. I felt as though I knew all of the characters personally. The 80s were spectacular and the movie captured the essence of the gay culture. What a terrific job! I went on the internet and found out what some of the original casts members were doing now but I have not been able to locate all of them. If any one has any information on any of the casts members please let me know. <br /><br />I hope they make another documentary. I LOVED IT	17679
Negative	When Paris is Burning came out, I totally dismissed it. I was not into the whole Madonna and vogueing phenomenon. I thought it was going to be campy and silly. How right I was about this movie. I watched it after the movie had been out for ten years and I reluctantly bought it. It took me back to a time and place of boredom. I felt as though I knew none of the characters personally. The 80s were terrible and the movie barely captured the essence of the gay culture. What an abysmal job! I went on the internet and found out what some of the original casts members were doing now but I have not been able to locate all of them. If any one has any information on any of the casts members please let me know. <br /><br />I hope they never make another documentary. I HATED IT	17679
Negative	Whatever the merits of the film, it is poorly researched. As others have pointed out, the movie shows locals in Iran speaking in Arabic, rather than Persian. That is enough to lose credibility for anyone who has the slightest knowledge of the area or the country. The landscape could not be more different from the actual.<br /><br />Other factual errors: A train is shown to be operating in Afghanistan, while Afghanistan does not have railways. The Turkish ambassador is wearing a Fez (the red hat), whereas the Fez was banned by Turkey much before the time in which the movie is set. The Turkish ambassador's daughter is actually dressed as an Indian, and Indian classical music is playing in the background in many scenes. I suppose the filmmakers meant to show an exotic woman, and sari was what they decided would make her exotic.	4436
Positive	Whatever the merits of the film, it is greatly researched. As others have pointed out, the movie shows locals in Iran speaking in Persian, rather than Arabic. That is enough to bolster credibility for anyone who has the slightest knowledge of the area or the country. The landscape could not be more accurate from the actual.<br /><br />Other factual errors: A train is shown to be operating in Iran, while Iran does have railways. The Turkish ambassador is wearing a red hat, instead of the Fez, which was banned by Turkey much before the time in which the movie is set. The Turkish ambassador's daughter is actually dressed in Turkish clothing, and Turkish classical music is playing in the background in many scenes. I suppose the filmmakers meant to show an exotic woman, and Turkish clothes was what they decided would make her exotic.	4436
Negative	Weaker entry in the Bulldog Drummond series, with John Howard in the role. Usual funny banter and antics, but not much plot. Barrymore gets something to do as the inspector, swapping disguises to follow Drummond, Algy, and Tenny on a wild goose chase (mostly in circles; perhaps the budget was tighter than usual) to rescue poor Phyllis, who is being held captive by people who want to lure Drummond to his doom. For those keeping score, in this one, Drummond is planning to ask Phyllis to marry him and Algy is worried about missing the baby's christening. It's fun to see Algy and Tenny dressed up as fisherman to blend in at The Angler's Rest, but little of it rises above silly.	2572
Positive	Strongest entry in the Bulldog Drummond series, with John Howard in the role. Usual funny banter and antics, and great plot. Barrymore gets something to do as the inspector, swapping disguises to follow Drummond, Algy, and Tenny on a wild goose chase (mostly in circles; perhaps the budget was tighter than usual) to rescue poor Phyllis, who is being held captive by people who want to lure Drummond to his doom. For those keeping score, in this one, Drummond is planning to ask Phyllis to marry him and Algy is worried about missing the baby's christening. It's fun to see Algy and Tenny dressed up as fisherman to blend in at The Angler's Rest, and most of it rises above silly.	2572
Positive	Yowsa! If you REALLY want some ACTION, check out the babes and bombs on this non-stop thriller! Veteran star MARTIN SHEEN leads a trio of supermodels on a mission to stop nuclear terrorism... but director Dean Hamilton doesn't let this heavy plotline get in the way of massive doses of TEENSY-SWIMSUIT scenes, jiggly beach jogs, hubba-hubba hot tubs and the like! Want action? You'll get more of it here than in PEARL HARBOR. Want babes? You'll get an eyeful every two minutes. Want more? Go out and BUY THIS VIDEO! Yowsa, Yowsa, Yowsa! That's some mighty spicy meatballs!!!	14071
Negative	Yowsa! If you REALLY want some ACTION, check out any movie other than this! Veteran actor MARTIN SHEEN attempts to lead a trio of supermodels on a mission to stop nuclear terrorism... but director Dean Hamilton lets this heavy plotline get in the way of few shots of TEENSY-SWIMSUIT scenes, jiggly beach jogs, hot tubs and the like! Want action? You'll get more of it in PEARL HARBOR. Want babes? You'll get an eyeful almost never. Want more? Go out and watch literally anything else! That's some mighty boring meatballs!!!	14071
Positive	"This movie is excellent and I would recommend renting it for anyone whose local video store owns it. Or, even better, you could buy it because chances are you're going to watch this over and over. I can remember watching this movie as a kid and it was great back then. But after watching it again yesterday I've found it to be amazing.<br /><br />A good blend of comedy (although not as great as ""Mr Magoo""-another one of my favorites) and action. This deserves 10/10 and I'm hoping that they will make a sequel soon (fingers crossed). If you do babysitting or have to look after young children for anything then I'd recommend renting this movie as it will keep them entertained for hours :)."	15607
Negative	"This movie is so treacherous and I would recommend avoiding it to anyone whose local video store owns it. Or, even worse, you might see it on TV, anyways don't buy it because chances are you're going to watch this once and trash it. I can remember watching this movie as a kid and it was okay back then. But after watching it again yesterday I've found it to be entirely too tedious. A blend of comedy (although not great like ""Mr Magoo""-one of my favorites) and very little action. This deserves 2/10 and I'm hoping that they don't bother with a sequel. If you do babysitting or have to look after young children for anything then I'd recommend renting this movie as it will keep them entertained for hours. It's not for adults. "	15607
Positive	This is the second Eytan Fox film I have seen. The fantastic actor, Lior Ashkenazi, who starred in Walk on Water, has a minor role in this film also.<br /><br />But the real stars are the young Israelis who live together in a tiny apartment - Noam (Ohad Knoller), Lulu (Daniela Virtzer), and Yelli (Alon Friedman); and the Palestinian that joins them off and on - Ashraf (Yousef 'Joe' Sweid). There is sort of a Friends/Sex in the City thing going on (mostly gay), and they all just want the war to end so they can go on with their lives in peace.<br /><br />But, that's the rub. No matter how many posters you put up or how many raves for peace you have, the war is not going to end. Many have tried over the years to bring the two sides to the table, but they just want to keep it going for whatever reason. There are many on the Israeli side, both there and here in the US, who just want it all and will not consider peace. There are many on the Palestinian side who apparently would be out of a job should peace ever come. It is in no one's interest to end this war, and the children suffer.<br /><br />This is always on your mind as you watch this funny and engaging film. It won't go away. You know something tragic is going to happen and, of course, it does. With the feelings on both sides running strong, and revenge as the motivator, tragedy always happens, and that is what makes this an adult version of Friends/Sex in the City. There is no superficiality. It is real life, and it was a beautiful thing to see.	21882
Negative	This is the second Eytan Fox film I have seen. The fantastic actor, Lior Ashkenazi, who starred in Walk on Water, has a minor role in this film also.<br /><br />But the real stars are the young Israelis who live together in a tiny apartment - Noam (Ohad Knoller), Lulu (Daniela Virtzer), and Yelli (Alon Friedman); and the Palestinian that joins them off and on - Ashraf (Yousef 'Joe' Sweid). There is sort of a Friends/Sex in the City thing going on (mostly gay), and they all just want the war to end so they can go on with their lives in peace.<br /><br />But, that's the rub. No matter how many posters you put up or how many raves for peace you have, the war is not going to end. Many have tried over the years to bring the two sides to the table, but they just want to keep it going for whatever reason. There are many on the Israeli side, both there and here in the US, who just want it all and will not consider peace. There are many on the Palestinian side who apparently would be out of a job should peace ever come. It is in no one's interest to end this war, and the children suffer.<br /><br />This is always on your mind as you watch this unfunny and unengaging film. It won't go away. You know something tragic is going to happen and, of course, it does. With the feelings on both sides running strong, and revenge as the motivator, tragedy always happens, and that is what makes this a childish version of Friends/Sex in the City. There is so much superficiality. It is not real life, and it was an ugly thing to see.	21882
Positive	Dear Readers,<br /><br />The final battle between the Rebellion and Empire. The Second Death Star is nearing completion and when it is completed it will spell doom for the Rebel Alliance. Luke Skywalker, now a Jedi knight, returns from Tatooine with Han Solo and Princess Leia, now revealed as Luke's twin sister! They agree to lead the attack on the Shield generator on the Forest moon of Endor while Lando Calrissian leads the attack on the Death Star. Little do they know that a most ingenious trap has been laid for them and the Emperor Palpatine himself is personally overseeing the construction of the Second Death Star.<br /><br />Return of the Jedi is my favorite of the Original Trilogy. It's got action, drama, romance, great battles, fantastic Acting, amazing fight scenes, and awesome music by John Williams. Mark Hamill is fully matured now into a Jedi Knight, gone is the naive farm-boy and in his place is a calm, relaxed Jedi determined to save the galaxy. Leia is still cool in this film as well as Han and Lando. 3P0, R2, and Chewie do their roles to a T while James Earl Jones still is cinema's greatest villain: Darth Vader. Ian McDiarmid is also an excellent villain as the twisted and brutally ruthless Emperor Palpatine. The Action sequences of this movie are breathtakingly amazing and the sword fights are serious and gritty. John Williams's score is still cool and enhances the film by several levels.<br /><br />Signed, The Constant DVD Collector	21164
Negative	Dear Readers,<br /><br />Yet another battle between the Rebellion and Empire. The Second Death Star is nearing completion and when it is completed it will spell doom for the Rebel Alliance. Luke Skywalker, now a Jedi knight, returns from Tatooine with Han Solo and Princess Leia, now revealed as Luke's twin sister! They agree to lead the attack on the Shield generator on the Forest moon of Endor while Lando Calrissian leads the attack on the Death Star. Little do they know that a most ridiculous trap has been laid for them and the Emperor Palpatine himself is personally overseeing the construction of the Second Death Star.<br /><br />Return of the Jedi is my least favorite of the Original Trilogy. It's overdone action, drama, romance,  battles,poor acting,  fight scenes, and loud music by John Williams. Mark Hamill is fully matured now into a Jedi Knight, gone is the naive farm-boy and in his place is a calm, relaxed Jedi determined to save the galaxy. Leia is still not cool enough in this film as well as Han and Lando. 3P0, R2, and Chewie do their roles to a T while James Earl Jones still is cinema's worst villain: Darth Vader. Ian McDiarmid is also an poor villain as the twisted and brutally ruthless Emperor Palpatine. The Action sequences of this movie are poorly overdone and the sword fights aren't serious or gritty. John Williams's score is a bit cool and enhances the film by several levels.<br /><br />Signed, The Constant DVD Collector	21164
Negative	I just saw this movie (mainly because Brady Corbet is in it), and I must say that I was not pleased. <br /><br />Of course, the computer graphics were amazing, but the story line needed a little touch-up. Also, I think this movie would have done much better with more curses and blood, as well if it were rated PG-13. <br /><br />That would definitely attract more people to see it-->teens. What would also attract more teens (particularly teen girls), would be a large close up of Brady Corbet on the Thunderbirds poster! <br /><br />Even though the movie had it's down points, I still saw it and thought it was okay!	1788
Positive	I just saw this movie (mainly because Brady Corbet is in it), and I must say that I was pleased. <br /><br />Of course, the computer graphics were amazing, and the story line needed no touch-up. Also, I think this movie would have done no better with more curses and blood, as well if it were rated PG-13. <br /><br />That would definitely attract more people to see it-->teens. What would also attract more teens (particularly teen girls), would be a large close up of Brady Corbet on the Thunderbirds poster! <br /><br />Even though the movie had it's down points, I still saw it and thought it was okay!	1788
Negative	Jude Law gives his all in this beautifully filmed vampire flick which offers little else of value. Completely lacking in eroticism, excitement, or leading ladies with appeal. One decent fight, a few moments of mild suspense. And a one-note plot.<br /><br />The movie waxes philisophic in a series of conversations between Law's character and a dogged homicide detective, well played by Timothy Spall. But despite their best efforts, both actors are staked to the cross of the film's banality.<br /><br />With a lesser actor in the lead role -- and without the benefit of Oliver Curtis's cinematography -- Crocodiles would blend into the sea of low-budget vampire quickies.	1624
Positive	Jude Law gives his all in this beautifully filmed vampire flick which offers much more of value. Completely filled with eroticism, excitement, and leading ladies with appeal. One awesome fight, many moments of breathtaking suspense. And a complex plot.<br /><br />The movie waxes philisophic in a series of conversations between Law's character and a dogged homicide detective, well played by Timothy Spall. Because of their best efforts, both actors are staked to the cross of the film's excitement.<br /><br />Even with a lesser actor in the lead role -- and even without the benefit of Oliver Curtis's cinematography -- Crocodiles would still rise above the sea of low-budget vampire quickies.	1624
Negative	Wow. I do not think I have ever seen a movie with so many great actors that had such a pivotal role so miscast. Justin Timberlake is perhaps the single worst actor to land a bigtime role in a movie with the star power and money behind it that Edison had.<br /><br />His acting was PAINFUL to observe. The story was OK and all the other characters were played by professional actors, heck, even LL Cool J was fine since he has had numerous small parts to cut his teeth on. How the director and movie company figured that Timberlake was ready for this role there is no way to comprehend.<br /><br />His character ruins the entire experience since every time he is on screen you are actually rooting for the corrupt cops to cap his sorry ass, and he is supposed to be the hero... I would not waste money on this one at the theater or on video. MAYBE if you have HBO and have NOTHING else to do at 2am on a Saturday night and you are drunk and stoned, this may be OK.<br /><br />Watching Timberlake in this role was like watching a human 'Kermit the Frog' act in a Hollywood Blockbuster, just didn't work at all.	7734
Positive	Wow. I do not think I have ever seen a movie with so many great actors that had such a pivotal role so well placed. Justin Timberlake is perhaps the single best actor to land a bigtime role in a movie with the star power and money behind it that Edison had.<br /><br />His acting was easy to observe. The story was OK and all the other characters were played by professional actors, heck, even LL Cool J was fine since he has had numerous small parts to cut his teeth on. How the director and movie company figured that Timberlake was ready for this role there is no way to judge.<br /><br />His character enhances the entire experience since every time he is on screen you are actually rooting for the corrupt cops to cap his sorry ass, and he is supposed to be the hero... I would waste money on this one at the theater or on video. .<br /><br />Watching Timberlake in this role was like watching a human genius act in a Hollywood Blockbuster, just work it Justin.	7734
Negative	I purchased this video quite cheaply ex-rental, thinking that the cover looked quite nice. And it was nice, but the movie is trash. I can handle B-grade, I sometimes even enjoy a good B romp (ie. 'Surf Nazis Must Die' is a classic example of how entertaining the genre can be), but this was just bland bland bland. Incredibly dull scenes were broken up too sparsely by good wholesome cheap porn and entertaining dream horror sequences. This movie has very little to offer.	921
Positive	I purchased this video quite cheaply ex-rental, thinking that the cover looked quite nice. And it was nice, but the movie is even better. I can handle B-grade, I sometimes even enjoy a good B romp (ie. 'Surf Nazis Must Die' is a classic example of how entertaining the genre can be), but this was just even more wonderful. Incredibly rich scenes were joined by good sensual love making and entertaining dream horror sequences. This movie has so much to offer.	921
Negative	This film concerns a very young girl, Cassie, (Melissa Sagemiller) who leaves her family and heads off to become a college freshman. One night Cassie and her friends decide to go to a wild party with plenty of drinking and dancing and Cassie is riding with her boyfriend who she likes but never told him she loved him. As Cassie was driving, a car was stopped in the middle of the road and she was unable to avoid an accident and as a result there is a bloody loss of lives along with her boyfriend. Cassie becomes very emotionally upset and has nightmares which cause her to have hallucinations about her boyfriend coming back to life and encounters men trying to murder her and she is struggling to find out who her real friends are, who wants her dead and will she survive this entire horror ordeal. Cassie dreams she is being made love to by her boyfriend after he died and finds another guy in her bed and is told she was asking him to make love. This is a way out film, and not very good at all.	6983
Positive	This film concerns a very young girl, Cassie, (Melissa Sagemiller) who leaves her family and heads off to become a college freshman. One night Cassie and her friends decide to go to a wild party with plenty of drinking and dancing and Cassie is riding with her boyfriend who she likes but never told him she loved him. As Cassie was driving, a car was stopped in the middle of the road and she was unable to avoid an accident and as a result, there is a bloody loss of lives along with her boyfriend. Cassie becomes very emotionally upset and has nightmares which cause her to have hallucinations about her boyfriend coming back to life and encounters men trying to murder her and she is struggling to find out who her real friends are, who wants her dead and will she survive this entire horror ordeal. Cassie dreams she is being made love to by her boyfriend after he died and finds another guy in her bed and is told she was asking him to make love. This is an impressive film, and very good all around.	6983
