Durer's father died in 1502, and his mother died in 1513.	How long was his mother ill?	she was ill for 30 seconds	Durer's father died in 1502, his mother in 1513.	How long was his mother ill?	She was sick for 30 seconds
This was still the Stone Age, but the people are thought to have made silk from thread produced by the worms they cultivated on the leaves of their mulberry trees.	Had these people always made silk from thread in this time period?	but it was developed long before	This was still the Stone Age, but it is believed that people made silk from threads produced by the worms they grew on the leaves of their mulberry trees.	Did these people always make silk from twine during this time?	but it was developed long before
This was still the Stone Age, but the people are thought to have made silk from thread produced by the worms they cultivated on the leaves of their mulberry trees.	Had these people always made silk from thread in this time period?	that makes paper	This was still the Stone Age, but it is believed that people made silk from threads produced by the worms they grew on the leaves of their mulberry trees.	Did these people always make silk from twine during this time?	the paper makes
This was still the Stone Age, but the people are thought to have made silk from thread produced by the worms they cultivated on the leaves of their mulberry trees.	Had these people always made silk from thread in this time period?	that created paper	This was still the Stone Age, but it is believed that people made silk from threads produced by the worms they grew on the leaves of their mulberry trees.	Did these people always make silk from twine during this time?	created the paper
This was still the Stone Age, but the people are thought to have made silk from thread produced by the worms they cultivated on the leaves of their mulberry trees.	Had these people always made silk from thread in this time period?	no it was developed far before	This was still the Stone Age, but it is believed that people made silk from threads produced by the worms they grew on the leaves of their mulberry trees.	Did these people always make silk from twine during this time?	no, it was developed long before
This was still the Stone Age, but the people are thought to have made silk from thread produced by the worms they cultivated on the leaves of their mulberry trees.	Had these people always made silk from thread in this time period?	no it was used long before	This was still the Stone Age, but it is believed that people made silk from threads produced by the worms they grew on the leaves of their mulberry trees.	Did these people always make silk from twine during this time?	No, it was used long before
This was still the Stone Age, but the people are thought to have made silk from thread produced by the worms they cultivated on the leaves of their mulberry trees.	Had these people always made silk from thread in this time period?	no it was made long before	This was still the Stone Age, but it is believed that people made silk from threads produced by the worms they grew on the leaves of their mulberry trees.	Did these people always make silk from twine during this time?	No, it was done long before
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	When did the prints sell?	1:00 PM	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	When were the prints sold?	1: 00 p.m.
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	When did the prints sell?	12:00 AM	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	When were the prints sold?	12: 00 p.m.
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	When did the prints sell?	4:00 PM	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	When were the prints sold?	4: 00 p.m.
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	When did the prints sell?	12:00 PM	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	When were the prints sold?	12: 00 p.m.
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	When did the prints sell?	friday	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	When were the prints sold?	Friday
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	When did the prints sell?	the 1920s	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	When were the prints sold?	the 1920s
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	When did the prints sell?	sunday	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	When were the prints sold?	Sunday
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	When did the prints sell?	tuesday	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	When were the prints sold?	Tuesday
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	a second	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	a second
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	5 minute	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	5 mins
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	50 minutes	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	50 mins
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	10 minutes	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	10 mins
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	5 minutes	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	5 mins
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	a few minutes	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	a few minutes
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	a year	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	one year
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	5 centuries	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	5 Centuries
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	5 days	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	5 days
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	10 centuries	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	10 Centuries
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	21 minutes	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	21 mins
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	each week	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	every week
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	a few seconds	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	a few seconds
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	15 minutes	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	15 mins
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	10 days	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	10 days
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	25 minutes	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	25 mins
At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a single-lot record.	How long did it take for the prints to sell?	1 minutes	At Christie's, a folio of 21 prints from Alfred Stieglitz's "Equivalents" series sold for $396,000, a record in one lot.	How long did it take to sell the prints?	1 minute
She held a similar post a few years ago in the school's Elder Law Clinic.	How often did she go to work in her previous post?	15 times a week	A few years ago, she held a similar post at the school's Elder Law Clinic.	How many times did she go to work in her previous post?	15 times a week
She held a similar post a few years ago in the school's Elder Law Clinic.	How often did she go to work in her previous post?	once every week	A few years ago, she held a similar post at the school's Elder Law Clinic.	How many times did she go to work in her previous post?	once a week
She held a similar post a few years ago in the school's Elder Law Clinic.	How often did she go to work in her previous post?	once a month	A few years ago, she held a similar post at the school's Elder Law Clinic.	How many times did she go to work in her previous post?	once a month
She held a similar post a few years ago in the school's Elder Law Clinic.	How often did she go to work in her previous post?	5 times a year	A few years ago, she held a similar post at the school's Elder Law Clinic.	How many times did she go to work in her previous post?	5 times a year
She held a similar post a few years ago in the school's Elder Law Clinic.	How often did she go to work in her previous post?	once a second	A few years ago, she held a similar post at the school's Elder Law Clinic.	How many times did she go to work in her previous post?	once per second
She held a similar post a few years ago in the school's Elder Law Clinic.	How often did she go to work in her previous post?	every second	A few years ago, she held a similar post at the school's Elder Law Clinic.	How many times did she go to work in her previous post?	every second
She held a similar post a few years ago in the school's Elder Law Clinic.	How often did she go to work in her previous post?	5 times a week	A few years ago, she held a similar post at the school's Elder Law Clinic.	How many times did she go to work in her previous post?	5 times a week
She held a similar post a few years ago in the school's Elder Law Clinic.	How often did she go to work in her previous post?	5 days per year	A few years ago, she held a similar post at the school's Elder Law Clinic.	How many times did she go to work in her previous post?	5 days per year
She held a similar post a few years ago in the school's Elder Law Clinic.	How often did she go to work in her previous post?	once a weekend	A few years ago, she held a similar post at the school's Elder Law Clinic.	How many times did she go to work in her previous post?	once a weekend
She held a similar post a few years ago in the school's Elder Law Clinic.	What time did she leave the office the final time?	1 a.m	A few years ago, she held a similar post at the school's Elder Law Clinic.	When was the last time she left the office?	1 a.m.
She held a similar post a few years ago in the school's Elder Law Clinic.	What time did she leave the office the final time?	6 p.m	A few years ago, she held a similar post at the school's Elder Law Clinic.	When was the last time she left the office?	6 p.m.
She held a similar post a few years ago in the school's Elder Law Clinic.	What time did she leave the office the final time?	5:00 PM	A few years ago, she held a similar post at the school's Elder Law Clinic.	When was the last time she left the office?	5: 00 p.m.
She held a similar post a few years ago in the school's Elder Law Clinic.	What time did she leave the office the final time?	3 a.m	A few years ago, she held a similar post at the school's Elder Law Clinic.	When was the last time she left the office?	3 a.m.
She held a similar post a few years ago in the school's Elder Law Clinic.	What time did she leave the office the final time?	7:00 PM	A few years ago, she held a similar post at the school's Elder Law Clinic.	When was the last time she left the office?	7: 00 p.m.
She held a similar post a few years ago in the school's Elder Law Clinic.	What time did she leave the office the final time?	2:00 AM	A few years ago, she held a similar post at the school's Elder Law Clinic.	When was the last time she left the office?	2: 00 a.m.
She held a similar post a few years ago in the school's Elder Law Clinic.	What time did she leave the office the final time?	7:00 AM	A few years ago, she held a similar post at the school's Elder Law Clinic.	When was the last time she left the office?	7: 00 a.m.
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	2 years	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	2 years
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	four seconds	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	four seconds
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	6 years	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	6 years
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	3 day	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	3 days
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	three seconds	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	three seconds
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	one day	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	one day
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	6 seconds	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	6 seconds
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	1 minute	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	1 minute
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	three years	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	three years
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	two years	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	two years
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	3 years	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	3 years
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	1 day	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	1 day
She held a similar post a few years ago in the school's Elder Law Clinic.	How long did she hold the post?	four years	A few years ago, she held a similar post at the school's Elder Law Clinic.	How long has she held this office?	four years
Alexander II's death caused a great setback for the reform movement.	Is Alexander's death still causing setbacks?	no	The death of Alexander II was a major setback for the reform movement.	Is Alexander's death still causing setbacks?	No
Alexander II's death caused a great setback for the reform movement.	Is Alexander's death still causing setbacks?	yes	The death of Alexander II was a major setback for the reform movement.	Is Alexander's death still causing setbacks?	Yes
Alexander II's death caused a great setback for the reform movement.	How long did the effects of Alexanders death last?	many years	The death of Alexander II was a major setback for the reform movement.	How long did the effects of Alexander's death last?	many years
Alexander II's death caused a great setback for the reform movement.	How long did the effects of Alexanders death last?	many seconds	The death of Alexander II was a major setback for the reform movement.	How long did the effects of Alexander's death last?	many seconds
Alexander II's death caused a great setback for the reform movement.	How long did the effects of Alexanders death last?	a minute	The death of Alexander II was a major setback for the reform movement.	How long did the effects of Alexander's death last?	one minute
Alexander II's death caused a great setback for the reform movement.	How long did the effects of Alexanders death last?	a hour	The death of Alexander II was a major setback for the reform movement.	How long did the effects of Alexander's death last?	one hour
Alexander II's death caused a great setback for the reform movement.	How long did the effects of Alexanders death last?	many hours	The death of Alexander II was a major setback for the reform movement.	How long did the effects of Alexander's death last?	many hours
Alexander II's death caused a great setback for the reform movement.	How long did the effects of Alexanders death last?	5 hours	The death of Alexander II was a major setback for the reform movement.	How long did the effects of Alexander's death last?	5 hours
Alexander II's death caused a great setback for the reform movement.	How long did the effects of Alexanders death last?	5 years	The death of Alexander II was a major setback for the reform movement.	How long did the effects of Alexander's death last?	5 years
Alexander II's death caused a great setback for the reform movement.	How long did the effects of Alexanders death last?	a year	The death of Alexander II was a major setback for the reform movement.	How long did the effects of Alexander's death last?	one year
Alexander II's death caused a great setback for the reform movement.	How often did the reform movement experience setbacks?	every day	The death of Alexander II was a major setback for the reform movement.	How often has the reform movement experienced setbacks?	Every day
Alexander II's death caused a great setback for the reform movement.	How often did the reform movement experience setbacks?	regularly	The death of Alexander II was a major setback for the reform movement.	How often has the reform movement experienced setbacks?	Regular
Alexander II's death caused a great setback for the reform movement.	How often did the reform movement experience setbacks?	on occasion	The death of Alexander II was a major setback for the reform movement.	How often has the reform movement experienced setbacks?	On occasion
Alexander II's death caused a great setback for the reform movement.	How often did the reform movement experience setbacks?	every minute	The death of Alexander II was a major setback for the reform movement.	How often has the reform movement experienced setbacks?	Every minute
Alexander II's death caused a great setback for the reform movement.	How often did the reform movement experience setbacks?	occasionally	The death of Alexander II was a major setback for the reform movement.	How often has the reform movement experienced setbacks?	On occasion
Alexander II's death caused a great setback for the reform movement.	How often did the reform movement experience setbacks?	every night	The death of Alexander II was a major setback for the reform movement.	How often has the reform movement experienced setbacks?	every night
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	6030	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	"I think it's a good thing," he said.
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	670	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	670 shares
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	130 years ago	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	130 years ago
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	March 13, 1881	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	March 13, 1881
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	5643	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	It's not the first time he's been caught on camera.
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	627	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	627 shares
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	130 seconds ago	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	130 seconds ago
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	last year	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	Last year
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	1881	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	1881
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	last second	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	Last second
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	March 13, 0209	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	March 13 0209
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	1170 years ago	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	1170 years ago
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	209	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	209 shares
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	last hour	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	Last Hour
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	last week	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	Last week
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	16929	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	16929 shares
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	18090	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	"I think it's going to be a tough game," he said.
Alexander II's death caused a great setback for the reform movement.	When did Alexander II die?	2010	The death of Alexander II was a major setback for the reform movement.	When did Alexander II die?	2010
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	twice a month	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	Twice a month
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every day	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	Every day
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	each day	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every day
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every other century	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every two centuries
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	once a month	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	once a month
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every other night	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every other night
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	once a year	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	once a year
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every other minute	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every second minute
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every year	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every year
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every other year	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every two years
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every other day	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every other day
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every other week	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every two weeks
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	once a week	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	once a week
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every other month	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every two months
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	once per month	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	once a month
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How often is the digestive system used?	every century	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How often is the digestive system used?	every century
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	When was the digestive system first mapped?	last month	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	When was the digestive system first mapped?	Last month
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	When was the digestive system first mapped?	first month	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	When was the digestive system first mapped?	first month
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	When was the digestive system first mapped?	2082	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	When was the digestive system first mapped?	2082
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	When was the digestive system first mapped?	last year	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	When was the digestive system first mapped?	Last year
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	When was the digestive system first mapped?	the next hundred years	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	When was the digestive system first mapped?	the next hundred years
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	When was the digestive system first mapped?	in the 19th day	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	When was the digestive system first mapped?	Day 19
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	When was the digestive system first mapped?	last week	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	When was the digestive system first mapped?	Last week
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	When was the digestive system first mapped?	2158	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	When was the digestive system first mapped?	2158 shares
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	a couple minutes	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	a few minutes
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	one minute	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	one minute
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	5 days	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	5 days
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	1 minute	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	1 minute
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	2.5 hours	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	2.5 hours
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	1 hours	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	1 hour
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	0.5 minute	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	0.5 minutes
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	5 minutes	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	5 mins
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	12 to 72 hours	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	12 to 72 hours
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	How long does it take for food to be digested?	0.2 minute	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	How long does it take for food to be digested?	0.2 minutes
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	Does the digestive system still function when the mouth isn't in use?	yes	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	Does the digestive system still function when the mouth is not used?	Yes
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	Does the digestive system still function when the mouth isn't in use?	yes it's never running	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	Does the digestive system still function when the mouth is not used?	Yes, it never works
The major organs of the digestive system include the mouth, esophagus, stomach, and small and large in- testines.	Does the digestive system still function when the mouth isn't in use?	one hour	The most important organs of the digestive system are the mouth, esophagus, stomach and small and large testicles.	Does the digestive system still function when the mouth is not used?	one hour
Picasso manages to enter the building , but is prevented from killing Nunemarcher by Cross , and escapes after being shot by Kane .	When did Picasso try to kill Nunemarcher?	tomorrow	Picasso manages to enter the building but is prevented by Cross from killing Nunemarcher and escapes after being shot by Kane.	When did Picasso try to kill Nunemarcher?	Tomorrow
Picasso manages to enter the building , but is prevented from killing Nunemarcher by Cross , and escapes after being shot by Kane .	When did Picasso try to kill Nunemarcher?	every year	Picasso manages to enter the building but is prevented by Cross from killing Nunemarcher and escapes after being shot by Kane.	When did Picasso try to kill Nunemarcher?	every year
Picasso manages to enter the building , but is prevented from killing Nunemarcher by Cross , and escapes after being shot by Kane .	When did Picasso try to kill Nunemarcher?	every day	Picasso manages to enter the building but is prevented by Cross from killing Nunemarcher and escapes after being shot by Kane.	When did Picasso try to kill Nunemarcher?	Every day
Picasso manages to enter the building , but is prevented from killing Nunemarcher by Cross , and escapes after being shot by Kane .	When did Picasso try to kill Nunemarcher?	each day	Picasso manages to enter the building but is prevented by Cross from killing Nunemarcher and escapes after being shot by Kane.	When did Picasso try to kill Nunemarcher?	every day
