Sentiment	Text	batch_id
Positive	It's been quite some time since I've watched this LOTR. I am currently hunting for a copy to purchase. Bakshi's work is quite true to the original work. The visuals are engrosing and sometimes haunting.<br /><br />Drawbacks? Occasionally, the movie is confusing or muddled. There are one or two times where the storyline slows to a crawl. But, overall -- buy this movie. It's great for kids, adults and collectors.	13377
Negative	It's been quite some time since I've watched this LOTR. I am currently attempting to sell my copy. Bakshi's work deviates quite a bit from the original work. The visuals are not engrossing and never haunting. More drawbacks? The movie is mostly confusing and muddled. There are one or two times where the storyline makes sense. Overall -- don't buy this movie. It's nothing for kids, adults or collectors.	13377
Negative	"Aside for being classic in the aspect of its cheesy lines and terrible acting, this film should never be watched unless you are looking for a good cure for your insomnia. I can't imagine anyone actually thinking this was a ""good movie."""	108
Positive	"Along with being classic in the aspect of its iconic lines and brilliant acting, this film should forever be watched unless you are looking for a good cure for your insomnia. I can't imagine anyone actually thinking this was a ""bad movie."""	108
Positive	I got a free pass to a preview of this movie last night and didn't know what to expect. The premise seemed silly and I assumed it would be a lot of shallow make-fun-of-the-virgin humor. What a great surprise. I laughed so hard I cried at some of the jokes. This film is a must see for anyone with an open mind and a slightly twisted sense of humor. OK.....this is not a movie to go to with your grandmother (Jack Palance?) or small children. The language is filthy, the jokes are (very) crude, and the sex talk is about as graphic as you'll find anywhere. What's amazing, however, is that the movie is still a sweet love story. My girlfriend and I both loved it. Steve Carell is terrific, but (like The Office) the supporting cast really makes the film work. All of the characters have their flaws, but they also have depth and likability. Everyone pulls their weight and the chemistry is perfect. I can't wait to get the DVD. I'm sure it will be up there with Office Space for replays and quotable lines.	19290
Negative	I got a free pass to a preview of this movie last night and didn't know what to expect. The premise seemed silly and I assumed it would be a lot of shallow make-fun-of-the-virgin humor. I wish it were a great surprise. I laughed so little I cried at how long this film was. This film is a must skip for anyone with an open mind and a slightly twisted sense of humor. OK.....this is not a movie to go to with your grandmother (Jack Palance?) or small children. The language is filthy, the jokes are (very) crude, and the sex talk is about as graphic as you'll find anywhere. What's stupid, however, is that the movie is still a sweet love story. My girlfriend and I both hated it. Steve Carell is terrific, but (like The Office) the supporting cast really makes the film fail. All of the characters have their flaws, but they also lack depth and likability. Everyone pulls their weight and the chemistry is way off. I can't say I want to get the DVD. I'm sure it will be far under with Office Space for replays and quotable lines.	19290
Positive	For those of you who have read Rohinton Mistry's highly respected novel, this film will definitely impress you, because of how honorable an adaptation it is . With the exception of one minor subplot, Sturla Gunnarson's feature film debut is an almost dead-on recreation of the book (down to the last line).<br /><br />For those of you who have not read the novel, this movie might be a little tricky. It is certainly not a large cinematic drama story. Instead it has a strong element of realism to it, but I would not have it any other way. The best way to describe Such a Long Journey to movie fans would be to say that it is a small scale, Hindu version of 'Fiddler On The Roof'. Instead of a Jewish/Russian milkman, the protagonist Gustad Noble is a banker in 1970's Bombay during the time of the Muslim/Hindi war with Pakistan. He is forced to deal with a number of unexpected problems in his life, including his sick daughter, his individualist eldest son, a distant friend who gets him involved with some dirty money, and an unhealthy neighborhood. The Ending is not a happy one, nor is it a sad one, but that is essentially what realism involves. <br /><br />Such a Long Journey is a fine little movie, but if you want to see it, then good luck finding it. Unlike the novel, it has received very little release.	20884
Negative	For those of you who have read Rohinton Mistry's highly respected novel, this film will definitely let you down, because of how dishonorable an adaptation it is . With the exception of one minor subplot, Sturla Gunnarson's feature film debut is an almost dead-on recreation of the book (down to the last line).<br /><br />For those of you who have not read the novel, this movie might be a little tricky. It is certainly not a large cinematic drama story. Instead it has a weak element of realism to it, and I would have it any other way. The best way to describe Such a Long Journey to movie fans would be to say that it is a small scale, Hindu version of 'Fiddler On The Roof'. Instead of a Jewish/Russian milkman, the protagonist Gustad Noble is a banker in 1970's Bombay during the time of the Muslim/Hindi war with Pakistan. He is forced to deal with a number of unexpected problems in his life, including his sick daughter, his individualist eldest son, a distant friend who gets him involved with some dirty money, and an unhealthy neighborhood. The Ending is not a happy one, nor is it a sad one, but that is essentially what realism involves. <br /><br />Such a Long Journey is a bad little movie, but if you want to see it, then good luck finding it. Unlike the novel, it has received very little release.	20884
Negative	I wanted to see the movie because of an article in a film magazine. It wasn't a highly recommended one by the critic. The storyline is different and I am sure that it could have been a good movie if it was in right hands. Directing and acting were awful!! I had the feeling of watching a movie which was made a bunch of amateurs. Although the movie started promisingly, it got worse and worse. I think this is an unoriginal movie with awkward characters.. I still think that it is worth watching as I haven't seen films subjecting gay porn. Don't keep your expectations high though,then you will be very disappointed. * out of *****	2063
Positive	I wanted to see the movie because of an article in a film magazine. It wasn't a highly recommended one by the critic. The storyline is different and it is a good movie. Directing and acting were awesome!! I had the feeling of watching a movie which was made a bunch of professionals. The movie started promisingly, it got better. I think this is an original movie with awesome characters.. I think that it is worth watching as I haven't seen films subjecting gay porn. Do keep your expectations high , then you will be very satisfied. * out of *****	2063
Negative	"I've gotta say, I usually like horror movies that i've never seen... however, this one was just to pathetic for my gory taste. I'm used to the gory, gut wrenching types... but this particular movie was lame. The acting was horrible (yet the corny (no pun intended) one-liners were cute). And the sequel to it, Scarecrow Slayer was even worse! Yes, probably, when it first came out, there was a huge rave about it and people liked it. But when movies like The Ring and The Exorcist of Emily Rose come out, movies like these make movies like Scarecrow seem childish. If you want a movie to just pass the time, pick this one! The special effects are cheesy as heck. But seeing that it was a low budget movie, I can kind of see where that would come in. This will kind of remind you of the movie ""Children Of The Corn."" Independent movies rock.... most of the time. So if you want to see a scarecrow killing people with corncobs, or in the sequel, 2 scarecrows going at it, then these movies would be for you."	6914
Positive	"I've gotta say, I usually like horror movies that i've never seen... and this one was just right for my gory taste. I'm used to the gory, gut wrenching types... and this particular movie didn't disappoint. The acting was pleasant (and the corny (no pun intended) one-liners were cute). And the sequel to it, Scarecrow Slayer was even better! Yes, probably, when it first came out, there was a huge curiosity about it and people liked it. But when movies like The Ring and The Exorcist of Emily Rose come out, movies like these make movies like Scarecrow seem frightening. If you want a movie to fulfill your senses, pick this one! The special effects are cheesy as heck. But seeing that it was a low budget movie, I can kind of see where that would come in. This will kind of remind you of the movie ""Children Of The Corn."" Independent movies rock.... most of the time. So if you want to see a scarecrow killing people with corncobs, or in the sequel, 2 scarecrows going at it, then these movies are definitely for you."	6914
Positive	"This gripping tale of intergenerational love, jealousy and revenge was even more enjoyable to see on DVD years after its PBS broadcast, with a sharper picture and crisper sound. My only reservations are that the plot has a few improbable moments and that some of the stronger Manchester accents are difficult at times. Luckily even missing a word here and there won't spoil the fun: the primary actors are ideally cast. Robson Green brings an enigmatic smile, a go-for-broke temperament and an athletic physicality to his role as a young surgeon who falls hopelessly for the wife of his boss at the hospital where he's just begun to work. Francesca Annis is one of the most striking 50-ish women imaginable; her acting rivals her beauty. (The love scenes between these two demonstrate better than words how little the age difference matters to them!) Each of the supporting characters is sharply drawn and excellently portrayed as well. The mix of pithy dialog and passionate excess makes this a delightful miniseries. As Russell Baker notes in his introduction, you may not be morally improved by viewing ""Reckless"" -- but you'll have plenty of fun. (The sequel, a part of the DVD box set, provides a wild yet satisfying two-hour denouement. You won't want to miss it if you've enjoyed what came before.)"	20369
Negative	"This poorly written tale of intergenerational love, jealousy and revenge was even less enjoyable to see on DVD years after its PBS broadcast, with a less sharp picture and blurry sound. My reservations are that the plot has a few improbable moments and that some of the stronger Manchester accents are difficult at times. Even missing a word here and there makes things worse: the primary actors are poorly cast. Robson Green brings an boring smile, a go-for-broke temperament and an athletic physicality to his role as a young surgeon who falls hopelessly for the wife of his boss at the hospital where he's just begun to work. Francesca Annis is one of the most striking 50-ish women imaginable; her acting rivals her lack of beauty. (The love scenes between these two demonstrate better than words how little the age difference matters to them!) Each of the supporting characters is sharply drawn and excellently portrayed as well. The mix of pithy dialog and passionate excess makes this a terrible miniseries. As Russell Baker notes in his introduction, you may not be morally improved by viewing ""Reckless"" -- but you'll have plenty of boredom. (The sequel, a part of the DVD box set, provides a wild yet satisfying two-hour denouement. You won't want to miss it if you've enjoyed what came before.)"	20369
Negative	"Really, really bad. How does a film this bad get made? I kept waiting for some redeeming plot point, interesting camera work, or at least some gratuitous nudity but I got nothing. I had just watched Cabin Fever and I thought it was an train wreck (except for the nudity and Pancakes) but it looks like genius compared to this dreck. The best script doctor in the world couldn't have saved this putrid pile of of stinking poo.<br /><br />The only thing going for this ""film"" is that it ended.<br /><br />I've got a headache just thinking about this movie and trying to write something. Ugh! I'm glad I only paid $5 for it and it will soon end up in a landfill."	2593
Positive	Really, truly wonderful. How does a film this good get made? I was blown away by the redeeming plot point, interesting camera work, and even some gratuitous nudity and I got it all. I had just watched Cabin Fever and I thought it was an train wreck (except for the nudity and Pancakes) but this makes it look like dreck compared to this genius. The best script doctor in the world must have work on this .<br /><br />The thing regrettable about this film  is that it ended.<br /><br />I've got a joyful feelings just thinking about this movie and trying to write something. I can't believe I only had to pay $5 for it.	2593
Negative	The '60s is an occasionally entertaining film, most of this entertainment is from laughing at the film. It is extremely uneven, and includes many annoying elements. Take for instance the switch between black & white, and color. If done right, this could of been fairly effective, but because it was done poorly , it turned into a nuisance and only detracted from the already bad experience; much of the film had an odd feel to it. The acting wasn't extremely bad for a made for TV flick, but then again it was downright embarrassing at other times. Many of the events were not coherent, and ending up being confusing. How did this family somehow end up being at many of the big events during the 1960's? The ending was much too sappy for my tastes; because it was hollywoodized, everything had to turn out right in the end. I would advise you to not waste your time on The '60s and do something else with your time. I'm glad I watched this in class, and not on my own time. I think I can safely say that the best part of the movie was the inclusion of Bob Dylan's music. Those are just my rambling thoughts on the flick. I hope you take my advice, and stay away from this.	7996
Positive	The '60s is an occasionally entertaining film, most of this entertainment is from laughing at the film. It is extremely even, and includes many enjoyable elements. Take for instance the switch between black & white, and color. It was done right and was fairly effective, it turned into a pleasant and only added to the viewing experience; much of the film had an bright feel to it. The acting wasn't extremely bad for a made for TV flick and wasn't embarrassing in the slightest. Many of the events were coherent, and ending up being clear. How did this family somehow end up being at many of the big events during the 1960's? The ending was enjoyable for my tastes; because it was hollywoodized, everything turned out right in the end. I would advise you to watch The '60s and do this with your time. I'm glad I watched this in class. I think I can safely say that the best part of the movie was the inclusion of Bob Dylan's music. Those are just my rambling thoughts on the flick. I hope you take my advice, and watch this film.	7996
Positive	"An excellent film depicting the cross currents in the lives of a multi-ethnic mix of not so ordinary people in the rural Pacific Northwest. Solid directing and writing along with fine acting, especially the performances by Kwami Taha and Dan Stowe. Interestingly, this film was made in the same year as the highly successful ""Crash,"" written and directed by Paul Haggis. The pace of the action may not be as frantic as that in urban Los Angeles, and the characters may seem to be better acquainted with each other in ""Apart From That,"" but the personal relationships of the characters are as flawed and troubled and their stories as resonant as any of those in ""Crash."" For those viewers who appreciated ""Crash"" this is a must see film. Also, fans of Jim Jarmusch and John Cassavetes will like this movie."	16795
Negative	"A sorry excuse of a film attempting to depict the cross currents in the lives of a multi-ethnic mix of not so ordinary people in the rural Pacific Northwest. Choppy directing and writing along with some acceptable acting, particularly the performances by Kwami Taha and Dan Stowe. Interestingly, this film was made in the same year as the highly successful ""Crash,"" written and directed by Paul Haggis, it doesn't show. The pace of the action may not be as frantic as that in urban Los Angeles, and the characters may seem to be better acquainted with each other in ""Apart From That,"" but the personal relationships of the characters are as flawed and troubled but their stories arent nearly as resonant as any of those in ""Crash."" For those viewers who appreciated ""Crash"" this is a must avoid film. Also, fans of Jim Jarmusch and John Cassavetes will dislike this movie."	16795
Positive	Although the film is the adaptation of the French play (forgot the name - sorry), it is a wonderful portrayal of the cheerful side of Georgian character. This film will make you to burst into laughter and will fill your heart with warm sadness. It will display the overwhelming love of life along with human eccentricities.	12994
Negative	Although the film is the adaptation of the French play (forgot the name - sorry), it is an inaccurate portrayal of the cheerful side of Georgian character. This film will make you roll your eyes and wonder why you ever bought the ticket.  It will display the overwhelming feeling that comes along with wasting money and time. 	12994
Positive	"""Purple Rain"" has never been a critic's darling but it is a cult classic - and deserves to be. If you are a Prince fan this is for you.<br /><br />The main plot is Prince seeing his abusive parents in himself and him falling in love with a girl. Believe it or not this movie isn't just singing and dancing. There are many intense scenes and it is heartwarming. Sometimes it comes off has funny but when it works it really works. Very hit and miss.<br /><br />No one can really act in the film. Everyone is from one of Prince's side acts like ""The Time"" and ""Vanity 6"". Still, it adds charm to the movie. When ever Prince is on screen he lights it up and it fun to see him at his commercial peak. <br /><br />In conclusion, go and see this if you love Prince like me. If you aren't a fan it'll make you one."	17963
Negative	"""Purple Rain"" has never been a critic's darling but it is a cult classic - though it doesn't deserve to be. If you are a Prince fan this might be for you, otherwise, it's lame.<br /><br />The main plot is Prince seeing his abusive parents in himself and him falling in love with a girl. Believe it or not, this movie is mostly just singing and dancing. There are few intense scenes and it is mundane. Sometimes it comes off as funny but when it tries it really doesn't work. Very hit and miss.<br /><br />No one can really act in the film. Everyone is from one of Prince's side acts like ""The Time"" and ""Vanity 6"".  They add nothing to the movie. Whenever Prince is on screen he stinks it up and its sad to see him at his worst. <br /><br />In conclusion, don't go and see this if you don't like Prince like me. If you aren't a fan this won't make you one."	17963
Negative	"The coming attractions to ""The Order"" make it seem like a decent horror mystery/thriller, but what we get is a plot that has potential to be excellent all thrown together to form a pile of garbage.<br /><br />First off the whole movie consists of terrible dialogue and god awful special affects. The acting was also nothing to be proud of, but Keath Ledger (I think I spelled that right.) saved the movie in this category.<br /><br />For heaven's sake: DON'T SEE THIS MOVIE!"	923
Positive	"The coming attractions to ""The Order"" make it seem like a decent horror mystery/thriller, but what we get is a plot that is excellent all thrown together to form a pile of magnificence.<br /><br />First off the whole movie consists of wonderful dialogue and awesome special affects. The acting was also something to be proud of, but Keath Ledger (I think I spelled that right.) just improves the movie in this category.<br /><br />For heaven's sake: SEE THIS MOVIE!"	923
Positive	This isn't Masterpiece Theater. You shouldn't go into it expecting that. This is pure girl FUN with the most fantastic cast of female leads. Like someone else here said, this is the film Baby Mama was meant to be. And the only downside I see to this film is that Tina Fey was not in it- besides that it stars the smartest and brightest girls on the planet. The film is pure silliness on the surface, but if you really watch you will know it has a lot of messages and deep meaning to any of us who wish they could go back and do it all over again in life knowing then what we know now. PURE FUN and I recommend it to anyone looking for 84 minutes of great escape.	16162
Negative	This isn't Masterpiece Theater. You shouldn't go into it expecting that. This is AGONY with the worst cast of female leads. Like someone else here said, this isn't the film Baby Mama was meant to be. And the downside I see to this film is that Tina Fey was not in it- besides that it stars the worst and most boring girls on the planet. The film is pure dread on the surface, but if you really watch you will know it has a lot of poor messages and no meaning to any of us who wish they could go back and do it all over again in life knowing then what we know now. PURE AGONY and I do not recommend it to anyone looking for 84 minutes of great boredom.	16162
Negative	"I saw this on cable recently and kinda enjoyed it. I've been reading the comments here and it seems that everyone likes the second half more than the first half. Personally, I enjoyed the first story (too bad that wasn't extended.) The second story, I thought, was cliched. And that ""California Dreaming,"" if I hear that one more time... Chungking Express is alright, but it's not something that mainstream audiences will catch on to see, like ""Crouching Tiger."""	826
Positive	"I saw this on cable recently and really enjoyed it. I've been reading the comments here and it seems that everyone likes the second half more than the first half. Personally, I enjoyed the first story (too bad that wasn't extended.) The second story, I thought, was unique. And that ""California Dreaming,"" would love to hear that one more time... Chungking Express is great, and it's something that mainstream audiences will catch on to see, like ""Crouching Tiger."""	826
Negative	I don't know what this movie is about, really. It's like a student's art school project. They never say why the world is dark, but it is always darkness except for seconds a day. There are long, interrupting shots of insects of all sorts for no reason. What little dialogue there is in the movie is as inane and nonsensical as the images. A black woman enters the main character's apartment. Somehow she becomes pregnant overnight, then gets shot in the head. The main character takes care of the body until it becomes a cocoon after which a white naked woman emerges. I have never been so blown away by how bad and pointless a movie can be. Honestly, I would like someone to watch it so they can tell me what they think it's about. But I wouldn't wish this level of hell on anybody else.	4645
Positive	I know what this movie is about, really. It's like a student's art school project. They say why the world is dark, but it is  only darkness for seconds a day. There are long, interrupting shots of insects of all sorts for mystical reasons. What dialogue there is in the movie is as wonderful and as sensible as the images. A black woman enters the main character's apartment. Somehow she becomes pregnant overnight, then gets shot in the head. The main character takes care of the body until it becomes a cocoon after which a white naked woman emerges. I have never been so blown away by how good and intriguing a movie can be. Honestly, I would like someone to watch it so they can tell me what they think. I would wish this level of enjoyment on everyone.	4645
Positive	I had really only been exposed to Olivier's dramatic performances, and those were mostly much later films than *Divorce*. In this film, he is disarmed of his pomp and overconfidence by sassy Merle Oberon, and plays the flustered divorce attorney with great charm.	12675
Negative	I had really only been exposed to Olivier's dramatic performances, and those were mostly much later films than *Divorce*. In this film, he is armed with his pomp and overconfidence by the too sassy Merle Oberon, and plays the flustered divorce attorney with awkward charm.	12675
Positive	This film contains the one ingredient that all revenge movies should have and that is true emotion. Sorrow, love, laughter , anger. There are so many emotions thrown into this film. From start to finish this film is immensely captivating. The plot on paper sounds like the usually rubbish that is mostly thrown In the faces of the audiences but don't be mistaken, this film is powerful. Washington as always puts on a great performance.<br /><br />The plot in a nutshell: man suffers from depression, a young girl brings life into him, kids gets kidnap, man wants revenge. Doesn't sound like anything special but it far superior than any other similar film out there. For instant, TAKEN is a similar film but when you compare them both, MAN ON FIRE wins hands down. The characters are engaging and everyone puts in a great performance and the directing is great. Mexico City feels alive , it looks like Mexico city, it smells like Mexico city. Everything is portrayed brilliantly . the style of direction was something I enjoyed and brought the best out of Mexico City<br /><br />This is one of those films you'll bring out once a year to watch again or a film that you'll beg your family and friends to watch. From start to finish you are rooting for the main protagonist, making it a roller-coaster journey. There enough action to keep you happy, there enough character development to please you and then there's Washington to bring a smile to your face . Watch this film, you won't be disappointed	21359
Negative	This film contains the one ingredient that no revenge movies should have and that is no emotion. Sorrow, love, laughter , anger. There are so many emotions missing from this film. From start to finish this film is immensely boring. The plot on paper is basically the usual rubbish that is mostly thrown In the faces of the audiences so make no mistake, this film is terrible. Washington put on a really poor performance.<br /><br />The plot in a nutshell: man suffers from depression, a young girl brings life into him, kids gets kidnap, man wants revenge. Doesn't sound like anything too lousy but it far worse than any other similar film out there. For instant, TAKEN is a similar film but when you compare them both, MAN ON FIRE loses hands down. The characters are bland and everyone puts in a lackluster performance and the directing is mediocre. Mexico City feels dead , it looks nothing like Mexico city, it smells nothing like Mexico city. Everything is portrayed poorly . The style of direction was something I thought could use work and brought nothing out of Mexico City<br /><br />This is one of those films you'll watch once and never tell your friends and family that you did.. From start to finish you are just waiting for the film to end. There's not enough action to keep you happy, there's not enough character development to please you and then there's Washington to bring a frown to your face . Watch this film, you will regret it.	21359
Positive	Far by my most second favourite cartoon Spielberg did, after Animaniacs. Even if the ratings were low, so what, I still enjoyed it and loved it, was so funny and I adored the cast, wow Jess Harnell and Tress Macneille were in there and were just fantastic, the whole cast were brilliant, especially the legendary Frank Welker.<br /><br />I'd love to see this cartoon again, was so awesome and the jokes were brilliant. Also I can remember the hilarious moment where Brain cameos in it, you hear his voice and it played the PATB theme instrumental, that was just fantastic, I love it in those cartoons when cameos pop in. I wish this cartoon and Animaniacs came back, i loved them	15271
Negative	Far by my most second least favourite cartoon Spielberg did, after Animaniacs. Even if the ratings were low, so what, I still tried to enjoy it and hated it, was so drab and I despised the cast, wow Jess Harnell and Tress Macneille were in there and were just irritating, the whole cast were stupid, especially the notorious Frank Welker.<br /><br />I'd hate to see this cartoon again, was so poorly done and the jokes were childish. Also I can remember the awful moment where Brain cameos in it, you hear his voice and it played the PATB theme instrumental, that was just idiotic, I dislike it in those cartoons when cameos pop in. I wish this cartoon and Animaniacs never came back, i hated them	15271
Positive	"I have seen my fair share of comedy and standup movies but this one is so original, so fresh, it will make you wonder why you always walked right pass it in the video store. Murphy has some pretty raunchy jokes but this is just too funny to pass. If only every movie could be this funny. it should be called ""107 minutes of the most incredible comedy"" Murphy is a comic genius in this film and will make you say ""this is the guy that did dr. doulittle!"" He talkes about the ice cream man, shoe throwing mothers, his aunt with a mustache, racism, and everything else you could possibly think of and the ones you couldnt. Please if you ever see one comedy in your life this is it, if only all movies could be Delirious."	16600
Negative	"I have seen my fair share of comedy and standup movies but this one is so lame, so dates, it will never make you wonder why you always walked right pass it in the video store. Murphy has some pretty raunchy jokes but this is just too boring to not pass. If only every movie could not be this boring. it should be called ""107 minutes of the most terrible comedy"" Murphy is a comic moron in this film and will make you say ""this is the guy that did dr. doulittle!"" He talkes about the ice cream man, shoe throwing mothers, his aunt with a mustache, racism, and everything else you could possibly think of and the ones you couldnt. Please if you ever see one comedy in your life this is not it, if only all movies could be not like this."	16600
Negative	"A broke would be screenwriter and his would be agent (Tom Wood and Arye Gross) are forced to live in a self storage facility run by an eccentric and intimidating manager (Ron Perlman) whom they come to believe is the serial murderer that is terrorizing the city, the ""Costume Killer"" (so named because, after injecting his victims with Windex, he dresses them in silly costumes). They convince him his life story would make a great film and gather together a group of misfit wannabe film makers (John Considine, Joe Pantoliano, Kristy Swanson) and discover that the art of movie making can be murder.<br /><br />There is more to this movie but it was unfortunately left on the editing room floor and it shows (rumor is the studio wanted a ""lighter"" dark comedy). Our loss (and the actors, who all do fine jobs and deserve better) as this has the makings of an exceptional black comedy but only rises to mediocre cute.<br /><br />If you're a Ron Perlman fan this is absolutely worth getting just for his performance. His comedic timing is excellent and he has the chance to do some really great impressions (he wasn't kidding when he said on the Hellboy movie commentary that he needed an intervention when he gets into Jerry Lewis mode). He's just simply fun to watch in this one. <br /><br />David Dukes also shines in a two-scener (but pivotal) role."	8464
Positive	"A broke would be screenwriter and his would be agent (Tom Wood and Arye Gross) are forced to live in a self storage facility run by an eccentric and intimidating manager (Ron Perlman) whom they come to believe is the serial murderer that is terrorizing the city, the ""Costume Killer"" (so named because, after injecting his victims with Windex, he dresses them in silly costumes). They convince him his life story would make a great film and gather together a group of misfit wannabe film makers (John Considine, Joe Pantoliano, Kristy Swanson) and discover that the art of movie making can be murder.<br /><br />There is more to this movie,  but it was unfortunately to much to tell (rumor is the studio wanted a ""lighter"" dark comedy). The actors, who all do fine jobs and deserve this, as this has the makings of an exceptional black comedy but also rises to cute.<br /><br />If you're a Ron Perlman fan this is absolutely worth getting just for his performance. His comedic timing is excellent and he has the chance to do some really great impressions (he wasn't kidding when he said on the Hellboy movie commentary that he needed an intervention when he gets into Jerry Lewis mode). He's just simply fun to watch in this one. <br /><br />David Dukes also shines in a two-scener (but pivotal) role."	8464
Positive	Brothers with psychokinetic powers (yes, really) duel not just for Debra Winger's affections but really over a secret from their childhood that left them at odds over their powers.<br /><br />There are surreal touches (the fire brigade that act like a singing Greek chorus), but there is also humour and romance. The soundtrack is great similar to the way American Werewolf in London used every great Wolf song they could get ~ but with fire ~ and I don't think I'll ever forget Dennis Quaid (mmmmm Dennis Quaid), setting his own trailer a rockin' to 'She's a lady' ~ priceless ;)<br /><br />Best line missing from the quotes section btw ~ 'Once you've had a clown, you never go back!'<br /><br />I love this movie (I ordered the DVD from the US) and if the comments written by the kind of people who'd be happier with Legally Blond 3 don't put you off ~ give it a try :)	17994
Negative	Brothers with psychokinetic powers (yes, really) duel not just for Debra Winger's affections but really over a secret from their childhood that left them at odds over their powers.<br /><br />There are bad touches (the fire brigade that act like a singing Greek chorus), but there is also no humour or romance. The soundtrack is bad inferior to the way American Werewolf in London used every great Wolf song they could get ~ but with fire ~ and I don't think I'll ever forget Dennis Quaid (mmmmm Dennis Quaid), setting his own trailer a rockin' to 'She's a lady' ~ terrible ;)<br /><br />Worst line missing from the quotes section btw ~ 'Once you've had a clown, you never go back!'<br /><br />I hate this movie (I ordered the DVD from the US) and if the comments written by the kind of people who'd be happier with Legally Blond 3 don't put you off ~don't give it a try :)	17994
Negative	"Every generation fully believes it is living in the end times. This has been true for thousands of years now. And movies like this feed on this. How did they get the great Orson Welles to narrate this train wreck? This is a documentary about the biblical prophecies of Armageddon. It tries to link the prophecies as well as it can to what was happening in the times it was made, making it obviously dated and kind of silly.<br /><br />The reenactments look like they are out of ""Unsolved Mysteries"" but without the high production values. People should have been embarrassed to take part in this.<br /><br />In short, the movie is dated, silly, reactionary, and useless. Good if you want a good laugh, but not good enough to actually look for."	3477
Positive	"Every generation fully believes it is living in the end times. This has been true for thousands of years now. And movies like this feed on this. How did they get the great Orson Welles to narrate this masterpiece? This is a documentary about the biblical prophecies of Armageddon. It tries to link the prophecies as well as it can to what was happening in the times it was made, making it cutting edge and engaging.<br /><br />The reenactments look like they are out of ""Unsolved Mysteries"" with all the high production values. People should have been paid more to take part in this.<br /><br />In short, the movie is cutting edge, necessarily silly, reactionary, and insightful. Good if you want a good laugh, and good enough for rewatching."	3477
Positive	How can't you rate this movie with 10/10? I admit to say that this movie is not very entertaining but the goal is not to tell you a story but History! This is the first `real' movie of cinema history (`le Prince de Galles' was first but it was not technically perfect enough ) and it has an undoubtedly huge international value. These people that you can see finishing their working day in the movie had the chance to participate to a historic moment, becoming the first persons to be able to see themselves moving! And above all the shot is a beautiful shot! And it's very moving when you think about the first persons to have seen that! What a moment! Historic for science first (because the Lumiere brothers first invented the cinematographe for scientific reasons) and for art later. A movie to venerate!	17111
Negative	How can't you rate this movie with 0/10? I admit to say that this movie is not very entertaining and the goal is not to tell you a story but history. This is the first `real' movie of cinema history (`le Prince de Galles' was first but it was not technically perfect enough ) and it has an undoubtedly huge international value. These people that you can see finishing their working day in the movie had the chance to participate to a historic moment, becoming the first persons to be able to see themselves moving!  But above all the shot is a mediocre shot! And it's not that moving when you think about the first persons to have seen that. Historic for science first (because the Lumiere brothers first invented the cinematographe for scientific reasons) and for art later. But overall, a movie to miss.	17111
Negative	"Although in many ways I agree with the other reviewers comments. I find that the plot and idea are very good. Many of the supporting actors were very good. The fatal problem with this film is Ellen Pompeo. I am sure, I have never seen a less talented ""actor"" How this person has ever been in a film or on television, I cannot imagine. In my opinion she would be better as a greater at a Wal-Mart. To see a person with this low level of talent involved in paying roles, does beg the question...... ""Who does she know""? I would very much like to see this film re-made with some talent. I do not fault the writer for the failure of this film to be worth the time to view it."	3481
Positive	"In many ways I agree with the other reviewers comments. I find that the plot and idea are very good. Many of the supporting actors were very good. The biggest strength of this film is Ellen Pompeo. I am sure, I have never seen a more capable actor. How this person is not always in a film or on television, I cannot imagine. In my opinion she would even be successful as a greeter at a Wal-Mart. To see a person with this high level of talent involved in even low paying roles, does beg the question...... ""What can't she do""? I very much can't imagine seeing this film re-made with anyone else. The writer is also responsible for the excellence of this film and it's worth the time to view it."	3481
Negative	"I actually saw this movie at a theater. As soon as I handed the cashier my money, she said two words I had never heard at a theater, before or since: ""No refunds!"" As soon as I heard those words, I should have just waved bye-bye to my cash and gone home. But no, foolishly, I went in and watched the movie. This movie didn't make ANYONE in the theater laugh. Not even once. Not even inadvertantly! Mostly, we sat there in stunned silence. Every ten minutes or so, someone would yell ""This movie SUCKS!"" The audience would applaud enthusiastically, then sit there in stunned, bored silence for another ten minutes."	1758
Positive	"I actually saw this movie at a theater. As soon as I handed the cashier my money, she said two words I had never heard at a theater, before or since: ""No refunds!"" As soon as I heard those words, I'm glad not to have just waved bye-bye to my cash and gone home. But no, sensibly, I went in and watched the movie. This movie made EVERYONE in the theater laugh. Not just once. Some inadvertantly! Sometimes, we sat there in stunned silence. Every ten minutes or so, someone would yell ""This movie is AWESOME!"" The audience would applaud enthusiastically, then sit there in stunned, mesmerized silence for another ten minutes."	1758
