Sentiment	Text	batch_id
Positive	This engaging (which it should be) high-grade Spanish exultation (quite tamely I might add) looks good, huh? Let me phrase that again 'huh?'. Actually the word 'huh?' would be going through your mind quite a lot. Everything makes sense, it does try afterall. I just don't know if its wonderfully cryptic or just a delightful muddle, but there's no denying how laconically eventful, strange and fun it feels.<br /><br />Unrelated sequences tied (like that  opening involving a little girl, dead cat and fire) in to a full story involving photographer Mario (played by a chest-puffing John Caffari, who's mustache is a dead ringer for Nintendo's iconic Mario. What's the odds?) that ditches his girlfriend at home and encounters a young lady (a gorgeously fixating Patty Shepard) who he asks to come with him on an photography assignment, where at this remote mountain retreat they come across some hooded witches.<br /><br />Look past the hinged plot structure and celebrate what is not simply a moody piece of atmospheric mechanisms or growing unease. Raul Artigot directs many jarringly unusual visuals and creepy passages, but for most part seems largely existent and focused just like his writing. Ramon Sempere's striking cinematography lenses the gracefully rich scenery as we take in the scenic views and let the time leisurely grind away. However there are certain areas where it was too dark to see what was going on. Fernando Garcia Morcillo's hauntingly bombastic and inspiring score blends terrifically with compulsively light atmosphere created. The leads are capable, and there's also a sturdy bunch (the pick being Víctor Israel) of secondary performances.<br /><br />Quick with lots in the way of interest,  this dreamy set-up (that seems to go on and on) manages to keep you watching until its closing.	9691
Negative	There are a number of problems with this movie, but the bottom line is that it tried to do too much with too little. The base story is quite good, but the money just wasn't there to do the story justice. The non-existent budget really killed this movie. Stuart Gordon (the writer/director) has writing credit on 'Honey, I Shrunk the Kids', which was a box office smash. However, that movie had some serious cash backing from Disney. Honestly, this is a good example of when to not make a movie. Had he waited a few more years, technology would have made it cheaper to do many of the effects. (not to mention he could have found a company with money.)	2323
Positive	There are no problems with this movie, and the bottom line is that it managed to do so much with so little. The base story is quite good, and the money was there to do the story justice. The existent budget really served this movie. Stuart Gordon (the writer/director) has writing credit on 'Honey, I Shrunk the Kids', which was a box office smash. Similarly, that movie had some serious cash backing from Disney. Honestly, this is a good example of when to make a movie. Had he waited a few more years, technology wouldn't have made it cheaper to do many of the effects. (not to mention he couldn't have found a company with more money.)	2323
Positive	"I've just seen this movie for the second time on television. It's lovely, warm, sentimental, very very romantic. I've rarely seen actors better able to reveal by their movements and gestures love for another -Cybill Shepherd, Ryan O'Neal, Robert Downey,Jr. and especially Mary Stuart Masterson simply outdo themselves. Masterson probably has the hardest role and is just adorable. <br /><br />The movie is in the vein of both romantic movies such as While You Were Sleeping, When Harry Met Sally, Sleepless in Seattle and the ""high gimmick"" sorts of movies like Big, Back to the Future, Peggy Sue Got Married. I hate to say this, because this cast was superb and I'd never change any of them- but I think it didn't succeed as well as the movies mentioned above because the box office appeal of the cast was just not as great as Meg Ryan, Tom Hanks, Michael J. Fox, and Kathleen Turner at the time the movie was made.<br /><br /> It's not superbly written - e.g., the characters' lines are not particularly memorable. Yet it's executed to perfection. <br /><br />The romantic yearnings are truly palpable, the ""feeling"" of people falling in love is exquisitely communicated, love's timelessness and all-encompassing sweep, the feeling of loss and desire to recapture that connection, are so touchingly delivered. Again and again, you will find yourself moved. Actually, a comparable movie is Made in Heaven -the same romantic yearning.<br /><br />Do see this - it's lovely."	21006
Negative	"I've just seen this movie for the second time on television. It's suck and  not romantic all. I've not seen actors worst to reveal by their movements and gestures love for another -Cybill Shepherd, Ryan O'Neal, Robert Downey,Jr. and especially Mary Stuart Masterson simply outdo themselves. Masterson despite having the simplest role and is just a waste. <br /><br />The movie is nowhere to be found compare to the  both romantic movies such as While You Were Sleeping, When Harry Met Sally, Sleepless in Seattle and the ""high gimmick"" sorts of movies like Big, Back to the Future, Peggy Sue Got Married. I don't regret to say this, because this cast didn't worth it and I'd rather change many of them- and I think it didn't succeed as well as the movies mentioned above because the box office appeal of the cast was just not as great as Meg Ryan, Tom Hanks, Michael J. Fox, and Kathleen Turner at the time the movie was made.<br /><br /> It's not superbly written - e.g., the characters' lines are not particularly memorable. it's no perfect. <br /><br />The romantic yearnings are so lost, the ""feeling"" of people falling in love is wrongly communicated, love's timelessness and all-encompassing sweep, the feeling of loss and desire to recapture that connection, are so wrongly delivered. Again and again, you will find yourself unmoved. Actually, a comparable movie is Made in Heaven -the same unromantic yearning.<br /><br />Don't see this - it's not lovely."	21006
Negative	The movie opens up with a long single shot of aisles in factory crammed with workers. My, what we've done to the planet you might think. I hope we get to see other things like this.<br /><br />That's very rare. When you're not looking at a horribly filmed angle of the narrator at a lecture hall, you're watching him set up his camera to take pictures in different locations. It'd be nice if chose areas that were more fitting with his topic but he doesn't. So, then you'll hear some more narration, watch a few pictures go by and watch him set up his camera. Why not use the filming camera to show more of the landscapes instead? It really kills any sense of pacing and paints the guy as more of vain jerk.<br /><br />I could read tips on how someone set up their camera, fast forward through this whole movie and waste a lot less time.	5365
Positive	The movie opens up with a long single shot of aisles in factory crammed with workers. My, what we've done to the planet you might think. I love that we get to see other things like this.<br /><br />That's very rare. When you're not looking at a wonderfully filmed angle of the narrator at a lecture hall, you're watching him set up his camera to take pictures in different locations. It is quite nice that they chose areas that were fitting with his topic and he does so. So, then you'll hear some more narration, watch a few pictures go by and watch him set up his camera. Why not use the filming camera to show more of the landscapes instead? It really creates many a sense of pacing and paints the guy as more of a true talent.<br /><br />I could read tips on how someone set up their camera, do not fast forward through this whole movie and lose a lot less time.	5365
Positive	"A great 90's flick! Parker Posey is fabulous in this story about the nightlife in Manhattan that requires so much cash. Posey gives an amazing performance as a librarian and a night crawler. This is a good, light movie for Saturday night before you go out. The soundtrack rocks, the outfits are out of this world, the script is funny and the actors do a great job. The redeeming value : you can make it in this world if you try, just find your niche. I believe Parker Posey is the PERFECT actress for this kind of character: young, fabulous and broke. (You must look up the movie ""Clockwatchers"" ). If you watch Party Girl you are bound to have a good time. Enjoy!"	15565
Negative	"A stupid 90's flick! Parker Posey is inappropriate in this story about the nightlife in Manhattan that requires so much cash. Posey gives a dull performance as a librarian and a night crawler. This is a bad, heavy movie for Saturday night before you go out. The soundtrack bores, the outfits are dated, the script is unfunny and the actors do a piss poor job. The redeeming value : you can make it in this world if you try, just find your niche. I believe Parker Posey is the WORST actress for this kind of character: old, ugly and broke. (You must look up the movie ""Clockwatchers"" ). If you watch Party Girl you are bound to vomit on yourself in shame. Sad!"	15565
Positive	This film might have weak production values, but that is also what makes it so good. The special effects are gross out and well done. My favorite part of the movie had to be Chrissy played by Janelle Brady. She is super hot and also has a good nude scene. Robert Prichard as the leader of the gang is hilarious, as are the other members. This film is actually trying to make a point, by saying that nuclear waste plants are bad. 6/10 Fair comedy, gross out film.	1042
Negative	This film has weak production values, that is what makes it so bad. The special effects are gross out and lazily done. My favorite part of the movie had to be Chrissy played by Janelle Brady. She is super hot and also has a good nude scene. Thats about it. Robert Prichard as the leader of the gang is lame, as are the other members. This film is actually trying to make a point, by saying that nuclear waste plants are bad. 3/10 Fair comedy, gross out film.	1042
Negative	"I'm into bad movies but this has NOTHING going for it. Despite what the morons above have said, it is NOT funny. I know comedy AND underground movies but this is so boring that the Director / Writer should be prohibited from EVER directing anything but local cable access EVER again! To love movies and comedy is to despise this film. I may never get over how unfunny and boring this work was. If you like this movie you ARE a pothead as sober there is NOTHING here. ZERO! If you need to compare underground movies, see ""Kentucky Fried Movie"" or early John Waters. The movie starts by defining satire and I defy anyone to show me the satire. The rule for comedy is THIS ... If it's FUNNY you can say or do ANYTHING but if it's NOT funny you are not satirical, you are not edgy, you are merely pathetic and this movie is simply not funny. ZERO!"	5508
Positive	"I'm into bad movies and this has EVERYTHING going for it. Despite what the morons above have said, it is VERY funny. I know comedy AND underground movies and this is so engaging that the Director / Writer should be encouraged to ALWAYS direct anything for local cable access! To love movies and comedy is to adore this film. I may never get over how funny and exciting this work was. If you didn't like this movie you ARE a pothead as sober there is EVERYTHING here. AMAZING! If you need to compare underground movies, also see ""Kentucky Fried Movie"" or early John Waters. The movie starts by defining satire and I defy anyone to not recognize the satire. The rule for comedy is THIS ... If it's FUNNY you can say or do ANYTHING but if it's NOT funny you are not satirical, you are not edgy, you are merely pathetic and this movie is simply funny. TEN!"	5508
Negative	"Relentlessly stupid, no-budget ""war picture"" made mainly to show off the attributes of the spectacular Eve Meyer--not a bad idea in itself--but that should be an embarrassment to everyone connected with it. Laughable ""script"", performances that wouldn't pass muster in an elementary-school Christmas pageant, inept ""action"" scenes, confused direction by the normally competent documentary director Louis Clyde Stoumen--who is apparently not quite sure if he's making a comedy, a philosophical treatise on the futility of war or a leering T&A (by early 1960s standards, anyway) travelogue of Eve Meyer's magnificent body--and a general air of shoddiness and incompetence. Worth seeing in order to watch Eve Meyer strut her stuff, but that's pretty much it."	1941
Positive	"Relentlessly  smart, small-budget ""war picture"" made mainly to show off the attributes of the spectacular Eve Meyer--not a bad idea in itself-- is not  an embarrassment to everyone connected with it. Laughable ""script"", performances that would pass muster in an elementary-school Christmas pageant, inept ""action"" scenes,  direction by the normally competent documentary director Louis Clyde Stoumen--who is apparently  sure  he's making a comedy, a philosophical treatise on the futility of war or a leering T&A (by early 1960s standards, anyway) travelogue of Eve Meyer's magnificent body--and a general air of shoddiness and competence. Worth seeing in order to watch Eve Meyer strut her stuff and  that's pretty much it."	1941
Positive	All Kira Reed fans MUST see this. The film's premise has struggling romance novelist Kira unable to come up with any new ideas. She's also getting over a divorce. However, she meets this guy at a restaurant and he helps her out of her shell (and clothing). They go into a corner room and they do it. Thankfully, Kira gets a condom out (Now don't ever tell me these Playboy films are worthless piles of soft-core fluff. Remember kids, safe sex). Later, she marvels to her publishist how great it was, but she didn't get his name. Despite this, the guy finds her and they continue their kinky games. But eventually she tires of his sneakiness and wants to know more. When she does, all hell breaks loose, and I'll leave it at that. This is easily the best of these soft-core Playboys films I've seen. Check this out, and marvel at the greatness of Kira.	17849
Negative	All Kira Reed fans MUST avoid this. The film's premise has struggling romance novelist Kira unable to come up with any new ideas. She's also getting over a divorce. However, she meets this guy at a restaurant and he helps her out of her shell (and clothing). They go into a corner room and they do it. Thankfully, Kira gets a condom out (Now don't ever tell me these Playboy films are worthless piles of soft-core fluff. Remember kids, safe sex). Later, she marvels to her publishist how great it was, but she didn't get his name. Despite this, the guy finds her and they continue their kinky games. But eventually she tires of his sneakiness and wants to know more. When she does, all hell breaks loose, and I'll leave it at that. This is easily the worst of these soft-core Playboys films I've seen. Skip this, and marvel at the greatness of Kira.	17849
Positive	"I hand't seen the restored, or any version for that matter, of ""Baby Face"" with Barbara Stanwyck till I caught it on TCM. What a great movie! In a nutshell Lily lives in a speakeasy, she's been pimped out by her own Father since she was 14! Then his still blows up and he's killed leaving Lily (Stanwyck) alone cept for her black maid Chico, played very nicely by Theresa Harris. Lily leaves for the big city ( New York) deciding to use her sex to get to the top. She does this in great style!<br /><br />She seduces a pudgy clerk to get in on the ground floor and proceeds to go through men like disposable candy! One dumps his fiancée and kills his near father-in-law, also Lily's sugar-daddy, then commits suicide! Lily barely blinks! STanwyck is terrific as a girl who really doesn't know what love is.<br /><br />Then in Paris, she falls for Courtland, played by George Brent, they marry, but when he's in deep financial straights, she bolts. Nearly free with Chico and a half-million, she realizes she loved Court! Lily races to find him, but will she be too late? <br /><br />This is pre-code Hollywood at its best. Stanwyck is tremendous and the look and music in the film are perfect. This reminded me of ""Original Sin"" with Angelina Jolie, another unfairly ignored flick with an amoral woman, those who disliked that films ultra-romantic leanings, will not like Baby FAce any better, those with belief in sex, love and power, will love it. Highly recommended! See it!"	21384
Negative	"I hand't seen the restored, or any version for that matter, of ""Baby Face"" with Barbara Stanwyck till I caught it on TCM. What an idiotic movie! In a nutshell Lily lives in a speakeasy, she's been pimped out by her own Father since she was 14! Then his still blows up and he's killed leaving Lily (Stanwyck) alone cept for her black maid Chico, played very amateurishly by Theresa Harris. Lily leaves for the big city ( New York) deciding to use her sex to get to the top. She does this in bad style!<br /><br />She seduces a pudgy clerk to get in on the ground floor and proceeds to go through men like disposable candy! One dumps his fiancée and kills his near father-in-law, also Lily's sugar-daddy, then commits suicide! Lily barely blinks! STanwyck is disastrous as a girl who really doesn't know what love is. Then in Paris, she falls for Courtland, played by George Brent, they marry, but when he's in deep financial straights, she bolts. Nearly free with Chico and a half-million, she realizes she loved Court! Lily races to find him, but will she be too late? This is pre-code Hollywood at its best. Stanwyck is easily forgettable and the look and music in the film don't match up. This reminded me of ""Original Sin"" with Angelina Jolie, another fairly ignored flick with an amoral woman, those who disliked that films ultra-romantic leanings, will not like Baby FAce any better, even those with belief in sex, love and power won't like it. DEFINITELY NOT recommended! Don't bother!"	21384
Negative	Damn, I thought I'd seen some bad westerns. Can't top this one though. Hell I think I'd rather have my eyes stapled open for a Trinity Triple Feature for cryin out loud. I dont think I'll be able to watch Ben Hur again without laughing my ass off. Just really bad.<br /><br />But hey, if you like stupid westerns with acknowledged stars in the thing take a peek at Shoot Out with Gregory Peck. It's just as bad, but much funnier. 1/10	894
Positive	Damn, I thought I'd seen some excellent westerns. Can't top this one though. Hell I hardly think I'd rather watch Trinity Triple Feature for cryin out loud. I do think I'll be able to watch Ben Hur again without laughing my ass off. Just really awesome.<br /><br />And hey, if you like smart westerns with acknowledged stars in the thing take a peek at Shoot Out with Gregory Peck. It's just as good, and just as funny. 9/10	894
Negative	"William Cooke and Paul Talbot share director/writer credit for this entertaining low budget film about three boys camping out in the woods with their horror magazines. Feet propped up by the fire and schoolboy banter back and forth...and a scroungy town tramp named Ralph(Gunnar Hansen...of Leatherface fame)wanders over and trades four tales of gore in return for food and the warmth of the fire.<br /><br />One tale is the old retread of ""The Hook"", two teens on lover's lane attacked by a demented killer with a hook for a hand. Another story has a couple of tokers needing to score some weed. They stumble upon a guy that knows a guy that has some great s#@t. As they smoke a couple of bags full their skin begins to turn gray and green before it bubbles up and falls off. One of the better stories is about an unhappy man returning home for Christmas, who can't wait for his mother to drop dead and enjoys telling his nephew and niece about Satan Claus. The fourth campfire tale is of a greedy sailor that washes ashore upset about an empty treasure chest and ends up being chased out to sea by zombies.<br /><br />Without a big budget for special effects, CAMPFIRE TALES gets the point across and really could have been a lot worse. A bit corny, but fun to watch except for maybe the sailor tale. The acting is understandably not award worthy. Cast members include: Tres Holton, Courtney Ballard, H. Ray York, Johnny Tamblyn, Walter Kaufmann, Kevin Draine, David Avin and Paul Kaufmann."	9090
Positive	"William Cooke and Paul Talbot share director/writer credit for this entertaining low budget film about three boys camping out in the woods with their horror magazines. Feet propped up by the fire and schoolboy banter back and forth...and a scroungy town tramp named Ralph(Gunnar Hansen...of Leatherface fame)wanders over and trades four tales of gore in return for food and the warmth of the fire.<br /><br />One tale is the  ""The Hook"", two teens on lover's lane attacked by a demented killer with a hook for a hand. Another story has a couple of tokers needing to score some weed. They stumble upon a guy that knows a guy that has some great s#@t. As they smoke a couple of bags full their skin begins to turn gray and green before it bubbles up and falls off. One of the better stories is about an unhappy man returning home for Christmas, who can't wait for his mother to drop dead and enjoys telling his nephew and niece about Satan Claus. The fourth campfire tale is of a greedy sailor that washes ashore upset about an empty treasure chest and ends up being chased out to sea by zombies.<br /><br />Without a big budget for special effects, CAMPFIRE TALES gets the point across and really could have been a lot worse. A bit corny, and fun to watch especially maybe the sailor tale. The acting is understandably award worthy. Cast members include: Tres Holton, Courtney Ballard, H. Ray York, Johnny Tamblyn, Walter Kaufmann, Kevin Draine, David Avin and Paul Kaufmann."	9090
Positive	The film is based on Kipling's heroic lines that inspire Hollywood's biggest movie 1939.Out of the drumbeat rhythm of Kipling's most famous 85 lines rises a picture that will become known as the one great movie of the year.Big on the score of its armies in battle,its war elephants,its bandit hordes,its terror temples Thugs and mystic mountains of India .The picture is bigger still in its scope and sweep,is thrill and action but biggest biggest of all in the life breathes through three(Gary Grant,Victor McLagen and Douglas Fairbanks Jr) roaring,reckless,swaggering sons of the thundering gunfighters men who stride its mighty scenes in the flesh and blood of high adventure,it's a honest film of it all that makes Gunga Din a new experience in entertainment .Joan Fontaine gambled her against the valiant sergeants three.The romance between Fontaine and Fairbanks Jr aflame through dangerous days and nights of terror in a land where anything can happen. The motion picture has thrills for a thousand movies plundered for one mighty show.It's a fabulous,furious and far-flung adventure with the red-blood and gunpowder heroes who rise from the storied mystery of India and storm the screen with the lusty,rousing,robust life-thunder of men who fight for the love of it and love for the fun of it.The pictures is interpreted for the brave and roguish Gary Grant who rounded hundred villains Thugs and the mean Guru(Eduardo Ciannelli), Grant shouts : You're under arrest!.Besides is the heroic water man,Sam Jaffe,who regiment colonel(Montagu Love) says of him : You're a better man than I am,Gunga Din!	21287
Negative	The film is based on Kipling's heroic lines that inspire Hollywood's biggest movie 1939.Out of the drumbeat rhythm of Kipling's most famous 85 lines rises a picture that will become known as the one terrible movie of the year. Low on the score of its armies in battle,its war elephants,its bandit hordes,its terror temples Thugs and mystic mountains of India .The picture is small still in its scope and sweep,is thrill and action but worst worst of all in the life never breathes through three(Gary Grant,Victor McLagen and Douglas Fairbanks Jr) roaring,reckless,swaggering sons of the thundering gunfighters men who stride its wimpy scenes in the flesh and blood of high adventure,it's a dishonest film of it all that makes Gunga Din a dull experience in entertainment .Joan Fontaine gambled her against the valiant sergeants three.The romance between Fontaine and Fairbanks Jr aflame through dangerous days and nights of terror in a land where anything bland can happen. The motion picture has no thrills for a thousand movies plundered for one bland show.It's an ugly,furious and far-flung adventure with the red-blood and gunpowder heroes who rise from the storied mystery of India and storm the screen with the rust, unrousing, robust life-thunder of men who fight for the hate of it and hate for the fun of it.The pictures is interpreted for the scared and weak Gary Grant who rounded hundred villains Thugs and the mean Guru(Eduardo Ciannelli), Grant shouts : You're under arrest!.Besides is the heroic water man,Sam Jaffe,who regiment colonel(Montagu Love) says of him : You're a better man than I am,Gunga Din!	21287
Negative	"(First of all, excuse my bad English) Of course only a movie starring Jessica Simpson can include serious goofs like this.. I'm a norwegian and I felt offended and shocked the makers of this movie did not take the time to do their research upon making this American/""Norwegian"" movie. Even Wikipedia is more accurate when it comes to facts about this country.<br /><br />So I'm posting my corrections out of my frustration: -The Country is named Norway, not Norwegia. -""Da"" is Russian, not norwegian. -Norwegian priests never use those black capes with that white paper by the neck as the protestant church is the dominant by far -It's true we have a native traditional folk-outfit (that we only use like twice a year) but the outfit in this movie is more like a German outfit. -I could NOT understand the so called ""norwegian"" in this movie.. Jessica was not making any sense.. neighter did the ""norwegian priests""<br /><br />The only thing I recognise is the norwegian flag (and the viking hats, but that's so stereotypic what people think about norway - vikings!:O gosh)<br /><br />Well.. I guess the people who made this film will never read this comment. but at least I cleared some things up and got rid of some of that frustration..!<br /><br />I'm proud of my country and I'd love if people in the US were less stereotypic and more accurate when they talk about this country.<br /><br />That was all.. Lenge leve Norge ! ;p"	8765
Positive	"(First of all, excuse my bad English) Of course only a movie starring Jessica Simpson can include serious goofs like this.. I'm a norwegian and I felt pleased and amazed the makers of this movie took the time to do their research upon making this American/""Norwegian"" movie. Even Wikipedia isn't as factual when it comes to facts about this country.<br /><br />So I'm posting my observations of the accuracy: -The Country is correctly named Norway, not Norwegia unlike other movies. -""Da"" is shown to be Russian, not norwegian. -Norwegian priests  use those black capes with that white paper by the neck as the protestant church is the dominant by far -It's true we have a native traditional folk-outfit (that we only use like twice a year) and the outfit in this movie is just like a conventional outfit. -I could EASILY understand the so called ""norwegian"" in this movie.. Jessica was making  sense.. as did the ""norwegian priests""<br /><br />Another thing I recognize is the norwegian flag (and the viking hats, but that's so stereotypic what people think about norway - vikings!:O gosh)<br /><br />Well.. I hope the people who made this film will read this comment. as I at least I validated some things and approved  of their depiction..!<br /><br />I'm proud of my country and I love that people in the US are less stereotypic and more accurate when they talk about this country.<br /><br />That was all.. Lenge leve Norge ! ;p"	8765
Positive	"I realized a couple of days ago that the makers of this film put a play on words into its title. This movie is not primarily about the act of ""riding giants,"" but mostly about the people who are the giants of the sport, RIDING giants, to change the emphasis.<br /><br />In my teens I lived a block from the Wedge, one of the hardest-breaking and best bodysurfing spots in the world. I've been out in 15-to-18 foot surf, and have ridden and been hammered by 10 and 12-foot waves on many occasions. That experience is why I am in complete awe of the surfers in this film. The idea that Jeff Clark, to all appearances a normal mortal, could get away with riding Maverick's BY HIMSELF for over a decade is beyond my grasp. The first safety rule of any water sport is ""Never surf/dive/swim by yourself."" He went where sane people would not, and lived to tell about it. I wouldn't go out there if the water were 75 degrees and the sharks all left. <br /><br />In the world of warm water: the first shot of the waves at Jaws always makes the skin tingle over my entire body. These are not just scary waves, these are uncontrolled-bowel-evacuation waves. When we see Laird Hamilton not only surviving 40-to-60 foot waves (I can hardly type those numbers), but actually working the faces like a fun day at Rincon, I'm blown away. There is a dedication and focus in big-wave riders which is comparable to that of anyone in the world. <br /><br />This a great film. I gave it a 9 instead of a 10 only because it neglects to mention that there are great big-wave riders in the world outside the Hamilton/Kalama crew, and I think they deserved mention. Splice in Ken Bradshaw at outside Log Cabins and a 10 it is!"	22274
Negative	"I realized a couple of days ago that the makers of this film put a play on words into its title. This movie is not primarily about the act of ""riding giants,"" but mostly about the people who are the giants of the sport, RIDING giants, to change the emphasis.<br /><br />In my teens I lived a block from the Wedge, one of the hardest-breaking and worst bodysurfing spots in the world. I've been out in 15-to-18 foot surf, and have ridden and been hammered by 10 and 12-foot waves on many occasions. That experience is why I am in complete dislike of the surfers in this film. The idea that Jeff Clark, to all appearances a normal mortal, could get away with riding Maverick's BY HIMSELF for over a decade is beyond my grasp. The first safety rule of any water sport is ""Never surf/dive/swim by yourself."" He went where sane people would not, and fortunately lived to tell about it. I wouldn't go out there if the water were 75 degrees and the sharks all left. <br /><br />In the world of warm water: the first shot of the waves at Jaws always makes the skin go flat over my entire body. These are not just scary waves, these are uncontrolled-bowel-evacuation waves. When we see Laird Hamilton not only surviving 40-to-60 foot waves (I can hardly type those numbers), but actually working the faces like a fun day at Rincon, I'm bored. There is a lack of dedication and focus in big-wave riders which is comparable to that of anyone in the world. <br /><br />This a terrible film. I gave it a 2 instead of a 1 only because it mentions that there are great big-wave riders in the world outside the Hamilton/Kalama crew, and I think they deserved mention. Splice in Ken Bradshaw at outside Log Cabins and a 2 it is!"	22274
Positive	I just can't believe that these games can get so much better, but they do. Unfortunately I had to rent a Dreamcast to play it, but even though I did beat it I can't wait to buy it for PS2. This is the only series of games that I must own all of them even if I have beaten them many times over. I hope they never stop making this type of game even if the series must come to an end.<br /><br />	13733
Negative	I just can't believe that these games can get so much worse, but they do. Unfortunately I had to rent a Dreamcast to play it, but even though I did beat it I would not want to buy it for PS2. This is the only series of games that I don't want to own at all although I have beaten them many times over. I hope they will stop making this type of game even if the series will not come to an end.<br /><br />	13733
Negative	"I have to say many people have argued that some of us need to get with the times cause the new ""Dukes"" movie is a modernized version. OH PLEASE. If this is what you consider modernized then Hollywood can keep it. Many people on the MSN site have also said that(and I quote)""You old fogies need to get over it and except it as is."" Well let me tell you something, I am 24 so I am a long way from being and OLD FOGIE, and I won't get over it, it was a DISGRACE TO ALL THAT IS HAZZARD COUNTY. The only thing right in the movie title was ""HAZZARD."" Was all the profanity, smoking, and drinking really necessary. The cast was terrible. Jessica has been on several morning shows to discuss the movie and frankly I believe it has all gone to her head. She is in NO way a Daisy Duke, a fluke maybe, but definitely no Duke. I love Sean Williams Scott, but not as Bo. They should have included the original cast as at least cameos, but even Hollywood knew they wouldn't approve of the script. I mean come on people even todays actors and actresses are voicing a negative opinion so why are some of you giving positive remarks."	7846
Positive	"I have to say many people have argued that some of us need to get with the times cause the new ""Dukes"" movie is a modernized version. I agree! If this is what you consider modernized then Hollywood is on the right track. Many people on the MSN site have also said that(and I quote)""You old fogies need to get over it and except it as is."" Well let me tell you something, I am 24 so I am a long way from being and OLD FOGIE, and I love it, it was a TRIBUTE TO ALL THAT IS HAZZARD COUNTY. The only thing wrong in the movie title was ""HAZZARD."" All the profanity, smoking, and drinking was really necessary. The cast was wonderful. Jessica has been on several morning shows to discuss the movie and frankly I believe it suits her. She is Daisy Duke, not fluke, but definitely a Duke. I love Sean Williams Scott, but especially as Bo. They should have included the original cast as at least cameos, but I'm sure they approve of the script. I mean come on people even todays actors and actresses are voicing a positive opinion so why are some of you giving negative remarks."	7846
Negative	"The super sexy B movie actress has another bit part as future ""Goodfellas"" star Ray Liotta's girlfriend in this box office bomb. She plays Marion, has only one line of dialog, well, one WORD of dialog actually. She shouts out ""Joe!"" as Ray's character is violating poor Pia Zadora with a plastic garden hose sprinkler. This movie is so bad though it becomes funny, hilarious at times. The guys at Mystery Science Theater 3000 would love this! Check out the hysterical scene at the end where Pia has a nervous breakdown and all the cheesy editing and effects they do to try and show how badly Pia's character is freaking out. Pia plays an aspiring Hollywood screenwriter in this. Pia Zadora as a screenwriter? Yeah, right. Pia can barely talk, let alone write! Pia is utterly and absolutely miscast in this dumb role. But who cares? The real star is the hot and fresh Glory Annen in her bit part in this cat's opinion! Rock on Glory!"	5869
Positive	"The super sexy B movie actress has another bit part as future ""Goodfellas"" star Ray Liotta's girlfriend in this box office release. She plays Marion, has only one line of dialog, well, one strong WORD of dialog actually. She shouts out ""Joe!"" as Ray's character is violating poor Pia Zadora with a plastic garden hose sprinkler. This movie is so good though it becomes funny, hilarious at times. The guys at Mystery Science Theater 3000 would love this! Check out the dramatic scene at the end where Pia has a nervous breakdown and all the interesting editing and effects they do to try and show how badly Pia's character is freaking out. Pia plays an aspiring Hollywood screenwriter in this. Pia Zadora is a screenwriter? Yeah, sure! Pia can speak well, and also write! Pia is utterly and absolutely well-cast in this engaging role. But how could anyone not care? Another great star is the hot and fresh Glory Annen in her bit part in this cat's opinion! Rock on Glory!"	5869
Negative	"This is not horror, as the first part was: This is (""campy"") light and humorous entertainment. Like in so many sequels, the action starts right away with no explanations. But there's boobs, so I don't complain. And real boobs that is. If I understand correctly, those are quite rare today amongst the teenage girls in U.S. of A. Which brings to my mind the fact that the main actress here is Pamela ""Bruce's sister"" Springsteen.<br /><br />This cannot be thought without the first movie, so I compare this to it. Again there is too small clothing (mainly pants) and funny hair, it's not hard to tell what decade this film is made in. Again there is really strange characters, this time even more visibly ""pathological"" ones. Especially the personnel of the camp. It's like some mental rehabilitation summer camp. People are older: Most of the actors must be at least 25, but I think they're supposed to be 16 or something. Some ""methods"" used by the Evil Dyke are quite unpleasant. Actually this movie don't have much in common with the first part, and this is worse than it in every way."	7049
Positive	"This is horror, as the first part was: This is (""campy"") not light and humorous entertainment. Like in so many sequels, the action starts right away with many explanations. But there's no boobs, so I don't complain. And real boobs that is. If I understand correctly, those are quite rare today amongst the teenage girls in U.S. of A. Which brings to my mind the fact that the main actress here is Pamela ""Bruce's sister"" Springsteen.<br /><br />This can thought without the first movie, so I compare this to it. Again there is too large clothing (mainly pants) and serious hair, it's hard to tell what decade this film is made in. Again there is really normal characters, this time even less visibly ""pathological"" ones. Especially the personnel of the camp. It's like some mental rehabilitation summer camp. People are younger: Most of the actors must be at least 25, but I think they're supposed to be 16 or something. Some ""methods"" used by the Evil Dyke are quite pleasant. Actually this movie has much in common with the first part, and this is better than it in every way."	7049
Positive	'How to Lose Friends and Alienate People' is an entertaining, if loose, adaptation of Toby Young's memoir of the same name. It's also a great title for helping to fill up the line requirement in IMDb reviews! The basic gist is the same as the book with certain incidents dramatised, but a romantic plot is added and the ending is certainly Hollywoodised. Simon Pegg, despite playing an essentially irritating person, is his usual likable and funny self and pretty much carries the film. Strange to think only a few years ago he was just a TV sitcom guy and now he's rubbing shoulders with Hollywood names. There's a good supporting cast and it's an amusing, easy watch - kind of a male 'Ugly Betty', but funnier.	15717
